背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,浜崎 勇矢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,奥村 航,3,■,■,■,,,14,6,1,42.9,2.00,0,0,0,-,1,0.33,9,1,3,1,5.6,1,0.0,1.0,50.0
4,,阿部 航平,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,瀧澤 陽紀,3,■,■,■,,,25,7,2,28.0,2.33,2,1,0,50.0,0,-,12,1,3,5,12.5,10,3.0,2.0,40.0
7,,奥田 基嗣,3,■,■,■,,,10,6,1,60.0,2.00,0,0,0,-,0,-,13,2,0,2,19.2,0,0.0,0.0,-
9,,小針 幸,3,■,■,■,,,29,13,1,44.8,4.33,5,2,0,40.0,1,0.33,10,0,3,2,-2.5,24,9.0,9.0,56.2
10,,曹 海倫,1,□,,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,須藤 優,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,10,0,0,2,5.0,0,0.0,0.0,-
12,,土井 友登,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
14,,勝本 真太郎,3,■,■,■,,,21,5,3,23.8,1.67,4,1,2,25.0,1,0.33,10,0,1,4,7.5,0,0.0,0.0,-
15,L,野島 透,1,,,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,桝谷 周呈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,27,6.0,10.0,40.7
21,,佐藤 隼一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,102,38,8,37.3,12.67,11,4,2,36.4,3,1.00,65,4,10,16,8.5,62,18.0,22.0,46.8
