背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邉 稜,3,■,■,■,,,8,2,2,25.0,0.67,0,0,0,-,0,-,9,0,2,1,-2.8,0,0.0,0.0,-
2,,松橋 拓也,4,■,■,■,■,,38,12,2,31.6,3.00,0,0,0,-,0,-,14,1,2,1,5.4,26,13.0,6.0,61.5
3,,清水 一生,1,,,,■,,2,0,0,0.0,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
4,,藤井 啓太,4,■,■,■,■,,22,12,1,54.5,3.00,0,0,0,-,1,0.25,12,2,4,2,12.5,28,16.0,7.0,69.6
5,,夏目 真吾,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,3.0,1.0,87.5
6,,浅岡 一志,1,,□,,,,1,1,0,100.0,1.00,0,0,0,-,0,-,3,0,2,1,-8.3,0,0.0,0.0,-
10,,坂口 舜,4,■,■,■,■,,6,3,1,50.0,0.75,0,0,0,-,1,0.25,10,0,1,2,2.5,0,0.0,0.0,-
15,,横瀬 将,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
16,,北沢 健,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,山田 広大,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,14.0,5.0,75.0
20,,鰐川 怜児,4,■,■,■,■,,17,7,1,41.2,1.75,0,0,0,-,2,0.50,15,2,2,3,15.0,0,0.0,0.0,-
23,,平田 優斗,4,■,■,■,■,,16,6,2,37.5,1.50,0,0,0,-,0,-,10,1,2,1,7.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,110,43,9,39.1,10.75,0,0,0,-,4,1.00,77,6,16,11,6.2,80,46.0,19.0,69.4
