背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邉 稜,2,■,■,,,,5,2,1,40.0,1.00,0,0,0,-,0,-,5,0,1,1,0.0,0,0.0,0.0,-
2,,松橋 拓也,3,■,■,■,,,25,11,3,44.0,3.67,1,1,0,100.0,2,0.67,9,0,2,2,0.0,18,4.0,7.0,41.7
3,,清水 一生,2,,□,□,,,7,0,1,0.0,-,2,0,0,0.0,0,-,3,0,0,0,0.0,4,2.0,1.0,62.5
4,,藤井 啓太,3,■,■,■,,,17,5,2,29.4,1.67,1,0,0,0.0,0,-,5,0,0,1,5.0,18,9.0,4.0,61.1
5,,夏目 真吾,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,5,1.0,1.0,30.0
6,,浅岡 一志,3,□,□,■,,,10,3,4,30.0,1.00,2,2,0,100.0,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
10,,坂口 舜,3,■,■,■,,,4,1,1,25.0,0.33,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
15,,横瀬 将,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,北沢 健,3,□,□,□,,,0,0,0,-,-,0,0,0,-,1,0.33,3,0,0,1,8.3,0,0.0,0.0,-
19,L,山田 広大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,10.0,6.0,59.1
20,,鰐川 怜児,3,■,■,■,,,7,4,0,57.1,1.33,0,0,0,-,0,-,6,0,2,0,-8.3,0,0.0,0.0,-
23,,平田 優斗,3,■,■,■,,,5,0,0,0.0,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,80,26,12,32.5,8.67,6,3,0,50.0,3,1.00,41,0,6,6,0.0,67,26.0,19.0,53.0
