背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,L,冷水 亮,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,16,5.0,5.0,46.9
4,L,宮田 航輔,3,〇,〇,〇,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,田尻 信太郎,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,0,-,9,0,3,0,-8.3,0,0.0,0.0,-
6,,中野 壮一朗,3,■,■,■,,,5,3,0,60.0,1.00,0,0,0,-,0,-,4,0,0,2,12.5,2,1.0,0.0,50.0
7,,倉田 真,3,■,■,■,,,17,4,3,23.5,1.33,1,0,1,0.0,1,0.33,6,0,2,2,0.0,5,2.0,2.0,60.0
8,,北崎 文弥,2,■,,□,,,6,2,0,33.3,1.00,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0.0,0.0,-
10,,三浦 拓也,2,,□,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,4,1,1,2,31.2,10,4.0,3.0,55.0
11,,奥田 晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,澤 瑞貴,3,■,■,■,,,24,11,3,45.8,3.67,8,4,1,50.0,0,-,6,0,2,1,-4.2,30,13.0,6.0,53.3
14,,山下 道生,2,,■,■,,,2,0,0,0.0,-,0,0,0,-,1,0.50,9,1,2,4,16.7,0,0.0,0.0,-
18,,大下 将,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,中村 龍哉,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,増田 純平,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,6,2,0,1,37.5,0,0.0,0.0,-
25,,與崎 風人,3,■,■,■,,,24,8,2,33.3,2.67,14,5,2,35.7,0,-,7,0,0,1,3.6,1,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,3,,,,,,84,32,8,38.1,10.67,23,9,4,39.1,3,1.00,54,4,10,14,9.3,64,25.0,16.0,51.6
