背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,中川 剛,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,田中 紀幸,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,,柳田 百織,3,■,■,■,,,27,16,4,59.3,5.33,8,4,3,50.0,2,0.67,13,1,1,4,13.5,0,0.0,0.0,-
6,,小林 慎平,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,0.0,6.0,42.9
7,,加藤 大雄,3,■,■,■,,,8,4,0,50.0,1.33,0,0,0,-,6,2.00,7,0,0,1,3.6,1,0.0,1.0,50.0
8,,後藤 滉貴,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
9,,手塚 奨,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
10,,岡村 義郎,3,■,■,■,,,11,7,0,63.6,2.33,0,0,0,-,1,0.33,3,0,0,0,0.0,0,0.0,0.0,-
11,,浅野 卓雅,2,■,■,,,,11,4,0,36.4,2.00,1,0,0,0.0,0,-,3,0,2,0,-16.7,20,4.0,10.0,45.0
12,L,芳賀 広大,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
14,,岩井 浩二,2,,□,■,,,11,4,0,36.4,2.00,0,0,0,-,0,-,7,1,0,2,21.4,11,3.0,4.0,45.5
16,,米澤 寛武,3,■,■,■,,,16,9,1,56.2,3.00,0,0,0,-,0,-,17,0,1,4,4.4,15,4.0,8.0,53.3
18,,長谷山 拓,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,14,0,1,1,0.0,0,0.0,0.0,-
19,,尾木 将,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,88,46,5,52.3,15.33,9,4,3,44.4,9,3.00,73,2,5,15,6.2,55,12.0,29.0,48.2
