背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊澤 啓生,4,■,■,■,■,,34,12,1,35.3,3.00,10,4,1,40.0,0,-,11,2,3,0,11.4,7,5.0,2.0,85.7
3,L,久保田 雅人,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,16.0,1.0,91.7
4,,田中 尚,5,■,■,■,■,■,18,10,0,55.6,2.00,0,0,0,-,0,-,19,1,2,3,6.6,1,1.0,0.0,100.0
5,,平野 晃多,4,,□,■,■,■,10,5,2,50.0,1.25,0,0,0,-,6,1.50,8,0,0,2,6.2,0,0.0,0.0,-
7,,津田 大地,5,■,■,■,■,■,32,11,2,34.4,2.20,2,1,1,50.0,2,0.40,13,0,1,1,0.0,66,39.0,17.0,72.0
9,,長谷川 優太,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,1,0.20,12,0,2,0,-4.2,0,0.0,0.0,-
10,,二五田 大輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,嶋田 希隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,森田 貴秀,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,川口 一貴,2,■,■,,,,8,2,0,25.0,1.00,0,0,0,-,1,0.50,4,0,0,0,0.0,1,1.0,0.0,100.0
17,,舩倉 拓登,3,□,,,□,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
18,,寺尾 壮太,5,□,■,■,■,■,32,10,4,31.2,2.00,7,1,2,14.3,0,-,27,4,2,6,18.5,0,0.0,0.0,-
19,,宮原 博明,2,,,,□,■,15,3,2,20.0,1.50,3,2,0,66.7,0,-,3,0,0,0,0.0,2,0.0,1.0,25.0
20,,木村 拓哉,1,■,,,,,10,0,1,0.0,-,5,0,1,0.0,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,160,54,12,33.8,10.80,27,8,5,29.6,10,2.00,101,7,10,12,7.4,95,62.0,21.0,76.3
