背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,藤原 裕和,5,■,■,■,■,■,10,7,0,70.0,1.40,0,0,0,-,2,0.40,17,0,1,7,10.3,1,0.0,0.0,0.0
5,,荒木 優,5,■,■,■,■,■,8,6,1,75.0,1.20,0,0,0,-,2,0.40,14,0,1,2,3.6,0,0.0,0.0,-
6,,古家 康隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,齋藤 貴紀,5,■,■,□,□,■,10,4,1,40.0,0.80,0,0,0,-,1,0.20,15,2,3,6,20.7,0,0.0,0.0,-
12,,大町 和幸,5,■,■,■,■,■,26,12,1,46.2,2.40,3,0,0,0.0,0,-,19,2,4,2,13.2,24,13.0,0.0,54.2
13,,中野 壮一朗,5,□,□,■,■,□,1,0,0,0.0,-,0,0,0,-,1,0.20,7,1,1,1,15.0,1,0.0,0.0,0.0
17,,浅野 晶,5,■,■,■,■,■,34,13,4,38.2,2.60,6,3,2,50.0,3,0.60,20,1,1,7,12.8,1,1.0,0.0,100.0
18,,上田 日登,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,L,冷水 亮,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,28,19.0,0.0,67.9
30,,市川 一樹,5,■,■,■,■,■,22,12,3,54.5,2.40,0,0,0,-,0,-,10,0,1,0,0.0,30,23.0,0.0,76.7
チーム合計,チーム合計,チーム合計,5,,,,,,111,54,10,48.6,10.80,9,3,2,33.3,9,1.80,102,6,12,25,11.2,85,56.0,0.0,65.9
