背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,太田 友広,4,■,■,■,■,,14,6,0,42.9,1.50,0,0,0,-,1,0.25,18,0,3,4,5.6,0,0.0,0.0,-
2,,白川 佑樹,2,■,,□,,,7,1,1,14.3,0.50,3,0,0,0.0,0,-,4,0,1,1,6.2,0,0.0,0.0,-
3,,原田 将志,3,,■,■,■,,18,7,3,38.9,2.33,5,2,2,40.0,3,1.00,14,0,1,2,3.6,0,0.0,0.0,-
4,,大谷 充寛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,國近 公太,4,■,■,■,■,,40,12,4,30.0,3.00,1,0,0,0.0,2,0.50,13,0,1,4,7.7,19,10.0,0.0,52.6
7,,田中 寛人,1,■,,,,,4,1,0,25.0,1.00,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-
8,,今村 雄登,2,,,■,■,,1,0,0,0.0,-,0,0,0,-,3,1.50,7,0,2,2,7.1,0,0.0,0.0,-
10,L,奥長 勝之,3,●,●,,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,6.0,0.0,50.0
11,L,野里 正幸,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,7.0,0.0,41.2
12,,横山 雄大,4,■,■,■,■,,46,20,5,43.5,5.00,2,0,2,0.0,2,0.50,16,0,0,2,3.1,28,13.0,0.0,46.4
13,,田丸 正一郎,2,,□,,□,,0,0,0,-,-,0,0,0,-,0,-,3,1,1,1,35.0,0,0.0,0.0,-
14,,山本 翔耶,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,9,4.0,0.0,44.4
15,,吉田 政俊,4,□,■,■,■,,9,5,0,55.6,1.25,0,0,0,-,0,-,9,1,2,2,14.4,0,0.0,0.0,-
18,,井上 浩太,2,■,■,,,,2,1,1,50.0,0.50,0,0,0,-,2,1.00,8,0,0,3,9.4,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,141,53,14,37.6,13.25,11,2,4,18.2,13,3.25,95,2,12,22,7.5,85,40.0,0.0,47.1
