背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,渡邊 徹,5,■,■,■,■,■,11,6,2,54.5,1.20,0,0,0,-,4,0.80,13,0,2,5,9.6,0,0.0,0.0,-
2,,海野 洋馬,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,9,7.0,0.0,77.8
4,,下町 浩二,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,岩田 晃祐,5,■,■,■,■,■,16,3,0,18.8,0.60,0,0,0,-,0,-,13,0,2,5,9.6,21,10.0,0.0,47.6
7,,野口 将秀,5,■,■,■,■,■,53,22,8,41.5,4.40,12,2,4,16.7,1,0.20,19,1,4,8,15.8,8,5.0,0.0,62.5
8,,丹下 雅行,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,河田 浩忠,5,■,■,■,■,■,6,3,0,50.0,0.60,0,0,0,-,2,0.40,14,1,2,5,14.6,1,0.0,0.0,0.0
11,,星宗 洋輔,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,久堀 雄世,5,■,■,■,■,■,16,9,1,56.2,1.80,0,0,0,-,1,0.20,19,0,2,6,7.9,0,0.0,0.0,-
16,L,小寺 秀哉,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,16.0,0.0,66.7
17,,碩 幸輝,5,■,■,■,■,■,37,17,3,45.9,3.40,1,0,0,0.0,0,-,24,2,0,13,20.2,21,13.0,0.0,61.9
チーム合計,チーム合計,チーム合計,5,,,,,,139,60,14,43.2,12.00,13,2,4,15.4,8,1.60,104,4,12,42,13.4,84,51.0,0.0,60.7
