背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,篠田 学,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,荒木 優,3,■,■,□,,,3,1,0,33.3,0.33,0,0,0,-,0,-,6,0,0,4,16.7,0,0.0,0.0,-
6,L,古家 康隆,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,齋藤 貴紀,3,■,■,■,,,9,5,1,55.6,1.67,0,0,0,-,2,0.67,14,2,4,2,16.4,0,0.0,0.0,-
10,,吉岡 佳徳,3,□,□,■,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,0,0.0,0,0.0,0.0,-
12,,大町 和幸,3,■,■,■,,,16,8,2,50.0,2.67,1,1,0,100.0,0,-,8,0,1,4,12.5,7,5.0,0.0,71.4
13,,中野 壮一朗,3,■,■,■,,,12,4,0,33.3,1.33,0,0,0,-,1,0.33,9,0,1,1,2.8,1,0.0,0.0,0.0
17,,浅野 晶,3,■,■,■,,,24,9,3,37.5,3.00,6,2,2,33.3,0,-,9,0,0,7,19.4,2,0.0,0.0,0.0
18,,上田 日登,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,L,冷水 亮,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,32,17.0,0.0,53.1
29,,大井手 脩輔,3,■,■,■,,,6,0,1,0.0,-,0,0,0,-,0,-,8,0,2,0,0.0,13,8.0,0.0,61.5
チーム合計,チーム合計,チーム合計,3,,,,,,70,27,7,38.6,9.00,7,3,2,42.9,3,1.00,58,2,9,18,10.9,55,30.0,0.0,54.5
