背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,飯塚 俊彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,早瀬 省吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,中村 耕平,4,■,■,■,■,,42,24,2,57.1,6.00,12,10,1,83.3,2,0.50,15,1,2,4,13.3,0,0.0,0.0,-
6,L,小林 慎平,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,37,25.0,0.0,67.6
7,,倉田 真,4,■,■,■,■,,38,17,3,44.7,4.25,10,3,1,30.0,3,0.75,11,0,3,0,0.0,5,5.0,0.0,100.0
8,,清水 久雄,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
10,,三浦 拓也,4,■,■,■,■,,18,5,3,27.8,1.25,2,1,1,50.0,4,1.00,23,1,7,4,8.7,31,26.0,0.0,83.9
12,,榎本 京祐,4,■,■,■,■,,13,7,1,53.8,1.75,0,0,0,-,2,0.50,14,0,1,2,3.6,1,1.0,0.0,100.0
14,,田尻 信太郎,4,■,■,■,■,,5,2,2,40.0,0.50,0,0,0,-,0,-,23,1,2,3,7.6,1,0.0,0.0,0.0
16,,長澤 朔,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,1,0.25,6,1,1,1,17.5,2,0.0,0.0,0.0
17,,笠原 佑斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,與崎 風人,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,120,56,11,46.7,14.00,24,14,3,58.3,12,3.00,98,4,17,15,7.7,77,57.0,0.0,74.0
