背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 智美,4,,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,12,2,0,3,19.6,9,3.0,0.0,33.3
2,,徐 潔,5,■,■,■,■,■,14,7,0,50.0,1.40,0,0,0,-,1,0.20,16,0,1,4,6.2,1,1.0,0.0,100.0
4,,古屋 美紀,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0.0,0.0,-
5,,色摩 知巳,5,■,■,■,■,■,41,8,2,19.5,1.60,1,0,0,0.0,4,0.80,9,0,0,2,5.6,35,22.0,0.0,62.9
6,L,松田 直子,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,15.0,0.0,75.0
7,,南部 美穂,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
8,,松浦 未波,3,□,,,■,□,1,1,0,100.0,0.33,0,0,0,-,0,-,11,2,1,3,21.4,2,2.0,0.0,100.0
9,,位田 愛,0,,,,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,1,8.3,1,0.0,0.0,0.0
10,,菅野 菜緒美,5,■,■,■,■,■,44,15,5,34.1,3.00,0,0,0,-,1,0.20,19,0,1,5,6.6,12,8.0,0.0,66.7
11,,村上 菜央,5,■,■,■,■,■,36,12,2,33.3,2.40,0,0,0,-,0,-,6,0,1,1,4.2,0,0.0,0.0,-
13,,吉川 ひかる,5,■,■,■,■,■,57,13,6,22.8,2.60,0,0,0,-,2,0.40,13,1,0,5,15.8,12,8.0,0.0,66.7
チーム合計,チーム合計,チーム合計,5,,,,,,195,56,15,28.7,11.20,1,0,0,0.0,8,1.60,94,5,5,26,11.2,92,59.0,0.0,64.1
