背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,餅田 千佳,4,□,□,,□,□,0,0,0,-,-,0,0,0,-,0,-,9,1,0,1,13.9,12,7.0,0.0,58.3
2,,船崎 恵視,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,1,0.20,12,1,3,1,8.8,1,0.0,0.0,0.0
3,,栗田 琴恵,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,L,岩永 麻里江,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,11.0,0.0,61.1
5,,札場 多恵,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0.0,0.0,-
6,,佐々木 夏希,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
8,,足立 史織,5,■,■,■,■,■,24,13,2,54.2,2.60,0,0,0,-,2,0.40,27,3,1,11,19.8,50,33.0,0.0,66.0
9,,ロマーニャ ユランニ,5,■,■,■,■,■,26,12,1,46.2,2.40,0,0,0,-,4,0.80,10,1,1,4,18.0,0,0.0,0.0,-
11,,佐藤 奈美,4,■,■,■,,■,9,3,0,33.3,0.75,0,0,0,-,2,0.50,9,0,4,0,0.0,1,0.0,0.0,0.0
12,,砂田 遥,3,,,□,■,□,4,1,0,25.0,0.33,0,0,0,-,0,-,5,1,1,0,16.0,0,0.0,0.0,-
14,,清水 亜寿里,5,■,■,■,■,■,24,7,2,29.2,1.40,0,0,0,-,2,0.40,10,0,0,5,12.5,15,10.0,0.0,66.7
15,,川上 真央,5,■,■,■,■,■,79,31,2,39.2,6.20,27,10,2,37.0,1,0.20,17,1,0,4,10.6,0,0.0,0.0,-
18,,渡邊 沙織,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,L,清水 理央,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,167,67,7,40.1,13.40,27,10,2,37.0,12,2.40,105,8,10,27,12.9,97,61.0,0.0,62.9
