背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,吉田 みなみ,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
2,,山口 舞,4,■,■,■,■,,17,6,0,35.3,1.50,0,0,0,-,1,0.25,8,0,0,2,6.2,0,0.0,0.0,-
3,,今野 加奈子,3,,□,□,□,,8,5,1,62.5,1.67,0,0,0,-,0,-,3,0,0,2,16.7,10,4.0,0.0,40.0
5,,宇賀神 みずき,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
6,,浅津 ゆうこ,4,■,□,□,□,,24,11,0,45.8,2.75,1,0,0,0.0,1,0.25,6,0,0,3,12.5,6,2.0,0.0,33.3
7,,佐々木 萌,4,■,□,■,■,,22,4,1,18.2,1.00,0,0,0,-,1,0.25,5,0,0,1,5.0,12,7.0,0.0,58.3
8,,川畑 愛希,4,■,■,■,■,,48,13,3,27.1,3.25,1,1,0,100.0,1,0.25,12,0,0,3,6.2,7,5.0,0.0,71.4
11,,香野 晶子,4,□,■,■,■,,20,7,2,35.0,1.75,0,0,0,-,1,0.25,6,1,0,2,21.7,0,0.0,0.0,-
14,,宮下 遥,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,0,-,15,0,0,4,6.7,0,0.0,0.0,-
18,,金田 修佳,4,□,■,■,■,,21,4,1,19.0,1.00,0,0,0,-,0,-,12,1,0,4,15.0,34,16.0,0.0,47.1
20,L,丸山 亜季,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,10.0,0.0,71.4
24,L,川畑 夏希,3,,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,2,1.0,0.0,50.0
28,,川島 亜依美,3,■,,□,□,,5,0,0,0.0,-,0,0,0,-,1,0.33,6,0,1,3,12.5,0,0.0,0.0,-
55,,泉 夏子,3,□,■,,□,,6,4,1,66.7,1.33,0,0,0,-,0,-,4,0,2,0,0.0,5,3.0,0.0,60.0
チーム合計,チーム合計,チーム合計,4,,,,,,171,54,9,31.6,13.50,2,1,0,50.0,6,1.50,80,2,3,25,9.8,90,48.0,0.0,53.3
