背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,白垣 里紗,5,■,■,■,■,■,28,9,0,32.1,1.80,0,0,0,-,0,-,20,1,1,13,20.2,20,9.0,0.0,45.0
2,,古賀 紗理那,5,■,■,■,■,■,36,18,1,50.0,3.60,1,1,0,100.0,3,0.60,20,0,2,10,12.5,29,15.0,0.0,51.7
3,,イエリズ バシャ,4,,□,□,■,■,22,14,1,63.6,3.50,2,0,0,0.0,1,0.25,7,0,0,3,10.7,1,0.0,0.0,0.0
4,,山口 かなめ,5,■,■,■,■,■,1,1,0,100.0,0.20,0,0,0,-,1,0.20,17,0,1,10,14.7,0,0.0,0.0,-
5,,大野 果奈,5,□,■,■,■,■,18,7,0,38.9,1.40,0,0,0,-,3,0.60,16,1,0,8,17.5,1,0.0,0.0,0.0
6,,近江 あかり,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,7,3.0,0.0,42.9
7,,島村 春世,5,■,■,■,■,■,21,9,0,42.9,1.80,0,0,0,-,5,1.00,14,0,0,9,16.1,0,0.0,0.0,-
8,L,鳥越 未玖,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,14.0,0.0,58.3
10,,岩崎 紗也加,4,□,,□,□,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,0.0,0.0,0.0
11,,上野 香織,1,■,,,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
12,L,小山 綾菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,家高 七央子,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
15,,柳田 光綺,5,■,■,■,□,□,22,6,0,27.3,1.20,6,2,0,33.3,1,0.20,11,0,2,7,15.9,1,0.0,0.0,0.0
16,,奥山 優奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,149,64,2,43.0,12.80,9,3,0,33.3,14,2.80,107,2,7,61,15.7,87,41.0,0.0,47.1
