背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,菊池 孝一,3,■,■,■,,,14,6,0,42.9,2.00,0,0,0,-,5,1.67,13,1,1,1,8.1,1,1.0,0.0,100.0
2,,上場 雄也,3,■,■,■,,,21,15,1,71.4,5.00,11,7,1,63.6,4,1.33,13,0,2,0,0.0,0,0.0,0.0,-
4,,小川 将司,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,石川 健,3,■,■,■,,,14,5,2,35.7,1.67,3,2,1,66.7,3,1.00,10,0,1,3,7.5,0,0.0,0.0,-
6,,大木 貴之,3,■,■,■,,,23,12,3,52.2,4.00,7,4,1,57.1,1,0.33,11,1,1,2,11.8,3,3.0,0.0,100.0
7,,岩田 岳大,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,1,0.33,11,0,0,5,11.4,0,0.0,0.0,-
8,,小橋口 祐嗣,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,塚崎 晋平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,倉本 崇行,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
11,,白取 和也,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
13,L,赤木 貴雅,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,14.0,0.0,77.8
16,,鞍掛 勇樹,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,L,久田 利彦,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,阿部 友幸,3,■,■,■,,,13,4,0,30.8,1.33,1,0,0,0.0,1,0.33,12,1,1,0,6.7,26,24.0,0.0,92.3
チーム合計,チーム合計,チーム合計,3,,,,,,87,42,6,48.3,14.00,22,13,3,59.1,15,5.00,74,3,7,11,7.0,48,42.0,0.0,87.5
