背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,太田 有紀,3,■,■,■,,,23,9,4,39.1,3.00,3,1,0,33.3,3,1.00,9,0,5,1,2.8,33,18.0,0.0,54.5
2,,大野 晃義,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
3,,石田 裕矢,3,■,■,■,,,11,3,0,27.3,1.00,0,0,0,-,0,-,7,0,0,4,14.3,1,0.0,0.0,0.0
5,,川北 陽介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,岩谷 徹也,3,■,■,■,,,3,0,0,0.0,-,0,0,0,-,0,-,9,0,1,4,11.1,0,0.0,0.0,-
8,,山本 一総,3,■,■,■,,,11,2,2,18.2,0.67,0,0,0,-,0,-,8,0,1,3,9.4,14,8.0,0.0,57.1
13,,上道 映人,3,■,■,■,,,35,13,6,37.1,4.33,12,3,4,25.0,0,-,9,2,3,1,22.8,0,0.0,0.0,-
15,L,木村 友宣,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1
16,,田中 則雄,3,■,■,■,,,6,2,1,33.3,0.67,0,0,0,-,0,-,9,0,2,5,13.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,89,29,13,32.6,9.67,15,4,4,26.7,3,1.00,52,2,13,18,12.1,62,34.0,0.0,54.8
