背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,川越 裕康,3,■,■,■,,,12,7,1,58.3,2.33,0,0,0,-,0,-,6,0,3,0,0.0,8,7.0,0.0,87.5
2,,堀江 直伸,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
3,,西畑 達也,3,■,■,■,,,22,7,4,31.8,2.33,1,0,1,0.0,0,-,11,0,2,3,6.8,5,3.0,0.0,60.0
4,,武本 泰幸,2,■,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
5,L,折井 拓也,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,17.0,0.0,85.0
10,,中田 亮二,3,□,■,■,,,12,5,1,41.7,1.67,0,0,0,-,2,0.67,5,0,0,0,0.0,22,15.0,0.0,68.2
14,,小山 喬大,3,□,■,■,,,9,3,0,33.3,1.00,0,0,0,-,0,-,10,0,1,1,2.5,1,1.0,0.0,100.0
15,,筆脇 ウィリアン,2,,■,■,,,20,9,1,45.0,4.50,6,2,1,33.3,0,-,5,0,2,1,5.0,0,0.0,0.0,-
17,,梶野 喜宏,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,0,-,10,1,0,4,18.0,0,0.0,0.0,-
18,,梶野 昭宏,1,■,,,,,3,1,0,33.3,1.00,0,0,0,-,0,-,5,0,0,3,15.0,11,6.0,0.0,54.5
19,,伊藤 勲男,2,■,,□,,,8,6,0,75.0,3.00,1,0,0,0.0,0,-,3,0,1,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,89,39,7,43.8,13.00,8,2,2,25.0,2,0.67,58,1,9,12,6.6,67,49.0,0.0,73.1
