背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,川波 博次,1,□,,,,,2,1,1,50.0,1.00,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
3,,田中 紳太,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
4,,倉田 真,4,■,■,■,■,,29,13,2,44.8,3.25,4,1,1,25.0,2,0.50,17,0,4,1,1.5,30,18.0,0.0,60.0
6,,辰巳 佳靖,4,■,■,■,■,,42,17,4,40.5,4.25,14,5,2,35.7,2,0.50,12,0,0,5,10.4,0,0.0,0.0,-
7,,西久保 亮太,4,■,■,■,■,,22,8,5,36.4,2.00,1,0,0,0.0,1,0.25,17,0,0,6,8.8,25,17.0,0.0,68.0
8,,橋満 裕也,4,■,■,■,■,,9,6,1,66.7,1.50,0,0,0,-,1,0.25,17,0,0,4,5.9,2,1.0,0.0,50.0
9,,淡田 智行,4,■,■,■,■,,1,0,0,0.0,-,0,0,0,-,3,0.75,12,0,1,4,8.3,0,0.0,0.0,-
10,,川野 喜平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,L,平井 銀次,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,21,14.0,0.0,66.7
14,,齋藤 義人,1,,,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
15,,小林 雅也,4,■,■,■,■,,19,9,2,47.4,2.25,0,0,0,-,1,0.25,10,0,0,5,12.5,0,0.0,0.0,-
17,,中道 淑人,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,124,54,15,43.5,13.50,19,6,3,31.6,10,2.50,90,0,7,25,6.9,78,50.0,0.0,64.1
