背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田中 一彰,5,■,■,■,■,■,20,6,2,30.0,1.20,0,0,0,-,3,0.60,18,0,0,7,9.7,47,17.0,18.0,55.3
2,,井口 拓也,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
3,,野垣 昂大,3,■,■,,,■,0,0,0,-,-,0,0,0,-,1,0.33,10,1,0,5,22.5,1,0.0,0.0,0.0
4,,石川 和樹,2,,,■,■,,3,1,1,33.3,0.50,0,0,0,-,0,-,7,0,0,3,10.7,0,0.0,0.0,-
6,,米村 尊,2,,,□,,□,0,0,0,-,-,0,0,0,-,0,-,5,0,0,3,15.0,0,0.0,0.0,-
7,,長屋 裕介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,長谷川 博紀,5,■,■,■,■,■,21,10,1,47.6,2.00,0,0,0,-,1,0.20,9,0,1,4,8.3,0,0.0,0.0,-
11,,前川 将太,3,■,,□,■,,9,4,2,44.4,1.33,1,0,1,0.0,0,-,9,0,2,4,5.6,4,1.0,3.0,62.5
12,L,大浦坂 健太,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,6.0,3.0,44.1
15,,茶屋道 康輔,5,■,■,■,■,■,19,7,3,36.8,1.40,0,0,0,-,4,0.80,21,1,4,9,10.7,0,0.0,0.0,-
19,,中村 有登,3,■,■,■,,,18,8,2,44.4,2.67,3,1,1,33.3,0,-,12,1,4,5,10.4,0,0.0,0.0,-
20,,落合 一輝,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,北田 陽季,5,□,■,■,■,■,41,13,8,31.7,2.60,11,3,0,27.3,0,-,15,3,2,4,23.3,8,2.0,2.0,37.5
39,,諏訪 晃大,2,,,,□,■,15,9,1,60.0,4.50,4,3,0,75.0,0,-,4,0,0,1,6.2,3,0.0,1.0,16.7
チーム合計,チーム合計,チーム合計,5,,,,,,146,58,20,39.7,11.60,19,7,2,36.8,9,1.80,111,6,13,46,12.8,80,26.0,27.0,49.4
