背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田中 一彰,4,■,■,■,■,,17,7,1,41.2,1.75,0,0,0,-,1,0.25,16,0,3,5,3.1,53,25.0,14.0,60.4
2,,井口 拓也,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
3,,野垣 昂大,3,■,■,□,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,7,0,0,2,7.1,0,0.0,0.0,-
4,,石川 和樹,3,,□,■,■,,1,0,0,0.0,-,0,0,0,-,0,-,13,0,1,4,5.8,0,0.0,0.0,-
6,,米村 尊,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,1,1.0,0.0,100.0
7,,長屋 裕介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,長谷川 博紀,4,■,■,■,■,,22,9,3,40.9,2.25,0,0,0,-,3,0.75,7,0,0,4,14.3,0,0.0,0.0,-
11,,前川 将太,2,■,■,,,,15,7,2,46.7,3.50,0,0,0,-,0,-,5,0,1,2,5.0,4,3.0,1.0,87.5
12,L,大浦坂 健太,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,7.0,6.0,71.4
15,,茶屋道 康輔,4,■,■,■,■,,13,6,0,46.2,1.50,1,0,0,0.0,2,0.50,19,3,2,10,26.3,0,0.0,0.0,-
19,,中村 有登,3,■,■,■,,,23,8,2,34.8,2.67,6,1,2,16.7,3,1.00,9,0,2,1,-2.8,0,0.0,0.0,-
20,,落合 一輝,1,,,□,,,3,1,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,北田 陽季,3,,□,■,■,,28,10,7,35.7,3.33,7,4,1,57.1,0,-,9,0,3,2,-2.8,0,0.0,0.0,-
39,,諏訪 晃大,1,,,,■,,8,7,0,87.5,7.00,2,1,0,50.0,0,-,6,0,0,3,12.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,131,56,15,42.7,14.00,16,6,3,37.5,10,2.50,96,3,14,33,8.1,72,36.0,21.0,64.6
