背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,田中 一彰,3,■,■,■,,,13,6,2,46.2,2.00,1,0,1,0.0,0,-,11,0,0,7,15.9,17,9.0,5.0,67.6
2,,井口 拓也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,7,0,0,0,0.0,0,0.0,0.0,-
3,,野垣 昂大,2,■,,■,,,1,1,0,100.0,0.50,0,0,0,-,0,-,6,0,0,1,4.2,0,0.0,0.0,-
4,,石川 和樹,1,,■,,,,3,2,0,66.7,2.00,0,0,0,-,1,1.00,4,0,1,1,0.0,0,0.0,0.0,-
6,,米村 尊,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
7,,長屋 裕介,1,□,,,,,4,2,0,50.0,2.00,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
8,,長谷川 博紀,3,■,■,■,,,12,6,1,50.0,2.00,0,0,0,-,3,1.00,3,0,0,2,16.7,1,0.0,1.0,50.0
11,,前川 将太,1,,,■,,,8,3,0,37.5,3.00,1,1,0,100.0,2,2.00,5,0,2,1,-5.0,4,2.0,1.0,62.5
12,L,大浦坂 健太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,9.0,5.0,82.1
15,,茶屋道 康輔,2,,■,□,,,9,2,1,22.2,1.00,0,0,0,-,4,2.00,8,1,0,2,18.8,0,0.0,0.0,-
19,,中村 有登,1,■,,,,,7,3,0,42.9,3.00,2,2,0,100.0,2,2.00,3,0,1,2,8.3,0,0.0,0.0,-
20,,落合 一輝,2,■,■,,,,8,6,0,75.0,3.00,2,1,0,50.0,2,1.00,5,0,2,0,-10.0,8,3.0,2.0,50.0
21,,上出 哲也,2,■,,■,,,6,4,0,66.7,2.00,0,0,0,-,1,0.50,10,0,1,0,-2.5,0,0.0,0.0,-
23,,北田 陽季,2,,■,■,,,15,9,2,60.0,4.50,5,3,1,60.0,0,-,7,1,1,1,14.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,86,44,6,51.2,14.67,11,7,2,63.6,15,5.00,74,2,8,17,5.7,44,23.0,14.0,68.2
