背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,山本 映樹,5,■,■,■,■,■,24,10,2,41.7,2.00,0,0,0,-,0,-,15,0,5,2,-5.0,1,0.0,0.0,0.0
2,,小林 洸,5,□,□,□,□,□,0,0,0,-,-,0,0,0,-,0,-,8,2,3,1,18.8,0,0.0,0.0,-
3,,河戸 俊亮,5,■,■,■,■,■,17,11,1,64.7,2.20,0,0,0,-,5,1.00,7,0,0,2,7.1,0,0.0,0.0,-
4,,北村 將,5,■,■,■,■,■,22,7,0,31.8,1.40,0,0,0,-,2,0.40,14,0,0,4,7.1,61,30.0,10.0,57.4
5,,今中 聖也,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,本多 駿,5,■,■,■,■,■,41,21,5,51.2,4.20,8,6,2,75.0,1,0.20,20,1,2,3,6.2,14,7.0,2.0,57.1
12,,中田 雄大,5,■,■,■,■,■,2,0,0,0.0,-,0,0,0,-,0,-,19,0,1,0,-1.3,0,0.0,0.0,-
13,,那須野 裕進,5,■,■,■,■,■,18,12,1,66.7,2.40,0,0,0,-,0,-,13,0,1,0,-1.9,0,0.0,0.0,-
14,,片岡 飛雄吾,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,久門 伸司,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,1,0.0,0,0.0,0.0,-
16,L,大原 悠,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,7.0,4.0,52.9
25,,新屋 政樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,124,61,9,49.2,12.20,8,6,2,75.0,8,1.60,98,3,13,13,3.1,93,44.0,16.0,55.9
