背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,谷口 由美恵,3,■,■,■,,,22,8,1,36.4,2.67,0,0,0,-,3,1.00,9,0,0,1,2.8,14,11.0,0.0,78.6
2,,城戸 浩子,3,■,■,■,,,21,7,1,33.3,2.33,0,0,0,-,0,-,15,0,0,2,3.3,13,8.0,0.0,61.5
4,,岩本 理恵,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,三崎 栄子,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,10,1,0,3,15.5,0,0.0,0.0,-
7,,田巻 由貴子,3,■,■,■,,,20,7,0,35.0,2.33,0,0,0,-,1,0.33,12,2,2,2,17.5,2,2.0,0.0,100.0
8,,北島 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,日高 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,高橋 めぐみ,3,■,■,■,,,18,11,0,61.1,3.67,0,0,0,-,3,1.00,12,0,1,2,4.2,0,0.0,0.0,-
11,L,松田 直子,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,11.0,0.0,91.7
12,,長野 友紀,3,■,■,■,,,17,11,1,64.7,3.67,0,0,0,-,1,0.33,16,1,0,7,15.9,10,7.0,0.0,70.0
チーム合計,チーム合計,チーム合計,3,,,,,,100,45,3,45.0,15.00,0,0,0,-,9,3.00,74,4,3,17,10.1,51,39.0,0.0,76.5
