背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,高野 優,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,16,1,0,5,12.8,0,0.0,0.0,-
2,,佐藤 由香,4,■,■,■,■,,25,10,1,40.0,2.50,0,0,0,-,6,1.50,7,0,1,0,0.0,15,12.0,0.0,80.0
3,,李 妍,4,■,■,■,■,,19,5,3,26.3,1.25,0,0,0,-,1,0.25,6,0,0,1,4.2,0,0.0,0.0,-
4,,遊佐 理英子,4,■,■,■,■,,32,11,2,34.4,2.75,0,0,0,-,0,-,7,0,1,0,0.0,10,5.0,0.0,50.0
5,,藤原 由加,3,□,□,,□,,1,0,1,0.0,-,0,0,0,-,0,-,3,1,0,1,35.0,2,0.0,0.0,0.0
6,,佐藤 奈美,4,■,■,■,■,,13,5,2,38.5,1.25,0,0,0,-,5,1.25,11,1,2,1,11.4,4,1.0,0.0,25.0
7,,角掛 由貴,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
8,L,渡辺 エミ,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,6.0,0.0,66.7
9,,小野 裕美子,4,■,■,■,■,,21,5,0,23.8,1.25,0,0,0,-,0,-,12,1,0,3,12.9,39,29.0,0.0,74.4
10,,常盤 知花,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,1,0.0,0.0,0.0
12,,相田 好美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,113,36,9,31.9,9.00,0,0,0,-,12,3.00,68,4,5,13,9.8,80,53.0,0.0,66.2
