背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,谷口 由美恵,4,■,■,■,■,,50,19,2,38.0,4.75,1,0,0,0.0,1,0.25,17,0,1,6,8.8,17,15.0,0.0,88.2
2,,城戸 浩子,4,■,■,■,■,,36,17,2,47.2,4.25,0,0,0,-,0,-,21,5,2,3,23.6,14,11.0,0.0,78.6
4,,岩本 理恵,1,,,,□,,2,1,0,50.0,1.00,0,0,0,-,0,-,0,0,0,0,-,3,2.0,0.0,66.7
5,,三崎 栄子,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,0,-,20,0,1,8,10.0,1,0.0,0.0,0.0
7,,田巻 由貴子,4,■,■,■,■,,18,8,0,44.4,2.00,0,0,0,-,0,-,15,0,2,2,3.3,1,1.0,0.0,100.0
8,,北島 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,日高 愛,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,高橋 めぐみ,4,■,■,■,■,,18,8,1,44.4,2.00,0,0,0,-,3,0.75,8,0,1,0,0.0,1,0.0,0.0,0.0
11,L,松田 直子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,24,21.0,0.0,87.5
12,,長野 友紀,4,■,■,■,■,,26,10,2,38.5,2.50,0,0,0,-,0,-,15,1,0,4,12.0,12,4.0,0.0,33.3
チーム合計,チーム合計,チーム合計,4,,,,,,152,63,7,41.4,15.75,1,0,0,0.0,4,1.00,96,6,7,23,11.2,73,54.0,0.0,74.0
