背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,貞包 里穂,5,■,■,■,■,■,53,16,1,30.2,3.20,2,0,0,0.0,1,0.20,16,1,0,3,10.9,19,3.0,8.0,36.8
2,,櫻井 美樹,5,■,■,■,■,■,1,0,0,0.0,-,0,0,0,-,0,-,9,0,3,4,2.8,0,0.0,0.0,-
4,L,花井 萌里,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,9.0,6.0,54.5
5,,長野 有紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,金杉 由香,1,□,,,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,5,2.0,0.0,40.0
7,,堀込 奈央,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,1,20.8,0,0.0,0.0,-
8,,宮地 佳乃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,荒谷 栞,5,■,■,■,■,■,15,7,1,46.7,1.40,0,0,0,-,2,0.40,22,1,1,8,12.5,0,0.0,0.0,-
12,,孫田 菜奈,2,,,□,□,,7,4,0,57.1,2.00,0,0,0,-,0,-,4,0,0,0,0.0,1,1.0,0.0,100.0
13,,田中 咲希,5,□,□,■,■,■,35,13,1,37.1,2.60,0,0,0,-,0,-,4,1,0,0,25.0,14,7.0,3.0,60.7
14,,佐々木 千紘,5,■,■,■,■,■,25,15,2,60.0,3.00,0,0,0,-,1,0.20,24,6,0,5,30.2,0,0.0,0.0,-
15,,松本 愛希穂,5,■,■,■,■,■,44,6,2,13.6,1.20,2,1,0,50.0,1,0.20,19,1,0,11,19.7,25,10.0,7.0,54.0
18,,溝口 由利香,2,,□,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,3.0,0.0,50.0
20,,マルティニューク アリョーナ,3,■,■,,,□,27,8,3,29.6,2.67,8,1,1,12.5,0,-,3,0,0,1,8.3,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,209,70,10,33.5,14.00,12,2,1,16.7,5,1.00,108,11,4,33,16.9,92,35.0,24.0,51.1
