背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,井上 美咲,4,■,■,■,■,,2,0,0,0.0,-,0,0,0,-,1,0.25,23,0,1,6,5.4,2,1.0,0.0,50.0
4,,岩坂 名奈,4,■,■,■,■,,10,5,0,50.0,1.25,0,0,0,-,0,-,12,0,0,3,6.2,0,0.0,0.0,-
5,,井上 愛里沙,4,■,■,■,■,,44,16,2,36.4,4.00,5,1,0,20.0,1,0.25,10,1,1,3,15.0,0,0.0,0.0,-
6,,石井 優希,4,■,■,■,■,,42,14,1,33.3,3.50,7,1,0,14.3,0,-,15,0,0,5,8.3,20,9.0,5.0,57.5
7,,加藤 光,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,1,1,0.0,0,0.0,0.0,-
8,,野本 梨佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,座安 琴希,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
11,,栄 絵里香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,白澤 明香里,3,□,,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0.0,0.0,-
14,,中川 美柚,4,■,■,■,■,,32,12,3,37.5,3.00,2,0,0,0.0,2,0.50,15,0,1,2,1.7,19,6.0,9.0,55.3
15,L,池谷 優佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,アキンラデウォ フォルケ,4,■,■,■,■,,20,12,0,60.0,3.00,0,0,0,-,2,0.50,10,1,1,2,12.5,5,3.0,2.0,80.0
17,,濱松 明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,戸江 真奈,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,8.0,2.0,75.0
チーム合計,チーム合計,チーム合計,4,,,,,,150,59,6,39.3,14.75,14,2,0,14.3,6,1.50,92,2,5,24,7.3,59,28.0,18.0,62.7
