背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,鴫原 ひなた,3,■,■,■,,,26,9,1,34.6,3.00,1,0,0,0.0,0,-,8,1,0,3,21.9,20,4.0,10.0,45.0
2,,稲葉 早生,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,村永 奈央,2,□,,□,,,4,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,7,1.0,1.0,21.4
7,,渡邊 彩,3,■,■,■,,,12,3,0,25.0,1.00,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-
8,L,榊原 美沙都,2,,〇,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,3.0,2.0,44.4
10,,熊井 風音,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,荒木 絵里香,3,■,■,■,,,8,3,0,37.5,1.00,0,0,0,-,1,0.33,12,0,2,2,0.0,0,0.0,0.0,-
12,,グーパート ポーンプン,1,■,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
13,,ソロカイテ インドレ,3,■,■,■,,,36,10,4,27.8,3.33,11,0,2,0.0,2,0.67,10,0,1,1,0.0,0,0.0,0.0,-
14,,松本 亜弥華,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
17,,藪田 美穂子,3,■,■,■,,,33,14,3,42.4,4.67,1,0,0,0.0,0,-,11,0,0,1,2.3,26,8.0,11.0,51.9
18,,山上 有紀,3,□,■,■,,,1,1,0,100.0,0.33,0,0,0,-,1,0.33,10,1,2,3,12.5,0,0.0,0.0,-
19,L,安井 由香子,2,●,●,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,5.0,2.0,75.0
20,,山形 理沙子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,120,40,8,33.3,13.33,13,0,2,0.0,5,1.67,59,2,5,11,5.9,70,21.0,26.0,48.6
