背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,貞包 里穂,3,■,■,■,,,34,11,0,32.4,3.67,5,2,0,40.0,0,-,9,1,1,2,13.9,12,6.0,1.0,54.2
2,,櫻井 美樹,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,7,0,2,0,-7.1,0,0.0,0.0,-
3,,大元 朱菜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
4,L,花井 萌里,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,8,4.0,2.0,62.5
5,,長野 有紗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,金杉 由香,3,□,■,■,,,36,6,4,16.7,2.00,4,0,0,0.0,0,-,8,0,0,4,12.5,5,4.0,0.0,80.0
7,,堀込 奈央,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
8,,宮地 佳乃,2,,□,□,,,3,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,荒谷 栞,3,■,■,■,,,13,5,2,38.5,1.67,0,0,0,-,4,1.33,13,2,0,3,21.2,2,1.0,0.0,50.0
12,,孫田 菜奈,1,□,,,,,5,2,0,40.0,2.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
13,,田中 咲希,3,■,■,■,,,14,7,1,50.0,2.33,1,1,0,100.0,0,-,11,2,1,4,25.0,20,11.0,4.0,65.0
14,,佐々木 千紘,3,■,■,■,,,17,6,0,35.3,2.00,0,0,0,-,2,0.67,11,0,2,3,2.3,2,0.0,0.0,0.0
15,,松本 愛希穂,2,■,,□,,,14,1,2,7.1,0.50,0,0,0,-,0,-,4,0,0,1,6.2,13,6.0,3.0,57.7
18,,溝口 由利香,1,,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,136,38,9,27.9,12.67,10,3,0,30.0,6,2.00,68,5,6,19,12.1,62,32.0,10.0,59.7
