背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,島村 春世,3,■,■,■,,,16,5,1,31.2,1.67,0,0,0,-,0,-,6,0,1,0,-4.2,2,2.0,0.0,100.0
2,,古賀 紗理那,5,■,■,■,■,■,52,24,1,46.2,4.80,6,1,0,16.7,3,0.60,11,0,0,6,13.6,16,7.0,5.0,59.4
3,,塚田 しおり,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,5,0,0,2,10.0,0,0.0,0.0,-
5,,曽我 啓菜,5,□,■,■,■,■,25,7,3,28.0,1.40,1,1,0,100.0,2,0.40,7,0,1,3,7.1,28,7.0,9.0,41.1
6,,上野 香織,5,□,■,■,■,■,11,4,1,36.4,0.80,0,0,0,-,0,-,9,0,3,1,-5.6,1,0.0,0.0,0.0
8,,野嶋 華澄,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,-12.5,0,0.0,0.0,-
9,,廣瀬 七海,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
10,,澤田 由佳,5,■,■,■,■,■,0,0,0,-,-,0,0,0,-,0,-,17,1,0,6,14.7,0,0.0,0.0,-
12,,山内 美咲,5,■,□,□,□,□,8,1,1,12.5,0.20,0,0,0,-,0,-,11,0,0,5,11.4,8,2.0,3.0,43.8
13,,山田 二千華,3,■,,,■,■,6,1,0,16.7,0.33,0,0,0,-,2,0.67,15,1,0,5,15.0,0,0.0,0.0,-
15,,吉田 あゆみ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,L,小島 満菜美,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,42,19.0,10.0,57.1
18,L,佐藤 澪,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
23,,オズソイ ネリマン,5,■,■,■,■,■,73,33,3,45.2,6.60,19,10,1,52.6,3,0.60,19,2,0,0,10.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,191,75,10,39.3,15.00,26,12,1,46.2,10,2.00,102,4,6,28,9.3,97,37.0,27.0,52.1
