背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,長岡 望悠,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,井上 美咲,3,■,■,■,,,1,1,0,100.0,0.33,0,0,0,-,0,-,12,1,0,5,18.8,0,0.0,0.0,-
4,,岩坂 名奈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,井上 愛里沙,3,■,■,■,,,30,11,1,36.7,3.67,2,1,0,50.0,2,0.67,8,0,1,2,3.1,6,2.0,2.0,50.0
6,,石井 優希,3,■,■,■,,,32,8,5,25.0,2.67,4,0,1,0.0,0,-,14,0,2,5,5.4,8,5.0,0.0,62.5
7,,加藤 光,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0.0,0.0,-
8,,野本 梨佳,3,■,■,■,,,29,9,0,31.0,3.00,2,0,0,0.0,3,1.00,16,2,0,11,29.7,25,4.0,10.0,36.0
10,,座安 琴希,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,0.0,1.0,50.0
12,,今村 優香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
14,,中川 美柚,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,アキンラデウォ フォルケ,3,■,■,■,,,14,8,0,57.1,2.67,0,0,0,-,4,1.33,10,2,0,8,40.0,0,0.0,0.0,-
18,L,戸江 真奈,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,10,5.0,2.0,60.0
20,,荒木 彩花,3,■,■,■,,,7,3,0,42.9,1.00,0,0,0,-,3,1.00,10,0,1,4,7.5,1,0.0,1.0,50.0
24,,小島 絢野,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,113,40,6,35.4,13.33,8,1,1,12.5,12,4.00,74,5,4,36,17.6,51,16.0,16.0,47.1
