背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
3,,サンティアゴ アライジャダフニ,2,■,■,,,,4,1,0,25.0,0.50,0,0,0,-,2,1.00,2,0,0,1,12.5,1,0.0,0.0,0.0
4,,堀江 美志,1,,□,,,,5,0,0,0.0,-,0,0,0,-,0,-,6,1,0,2,25.0,0,0.0,0.0,-
5,,山崎 のの花,4,■,■,■,■,,1,1,0,100.0,0.25,0,0,0,-,1,0.25,16,1,2,6,12.5,0,0.0,0.0,-
6,,山口 珠李,3,,□,■,■,,7,7,0,100.0,2.33,0,0,0,-,1,0.33,12,0,0,1,2.1,1,0.0,1.0,50.0
7,L,山岸 あかね,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,44,14.0,12.0,45.5
8,,吉野 優理,4,■,■,■,■,,37,15,3,40.5,3.75,3,1,1,33.3,0,-,14,2,2,9,26.8,21,8.0,7.0,54.8
9,,内瀬戸 真実,4,■,■,■,■,,54,21,3,38.9,5.25,1,1,0,100.0,2,0.50,16,1,3,2,4.7,9,1.0,3.0,27.8
10,,佐藤 優花,1,□,,,,,5,2,0,40.0,2.00,0,0,0,-,0,-,0,0,0,0,-,1,0.0,0.0,0.0
11,,青柳 京古,4,■,■,■,■,,17,7,0,41.2,1.75,0,0,0,-,1,0.25,14,0,1,3,3.6,0,0.0,0.0,-
12,,岩澤 実育,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,1,0,2,75.0,6,4.0,2.0,83.3
15,,ジョセフ シャイナ,4,■,■,■,■,,36,14,2,38.9,3.50,10,5,1,50.0,1,0.25,11,0,0,4,9.1,0,0.0,0.0,-
19,,仁井田 桃子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
20,,田川 紘美,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,-8.3,0,0.0,0.0,-
23,,大室 璃紗,2,□,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,2,0.0,0.0,0.0
チーム合計,チーム合計,チーム合計,4,,,,,,166,68,8,41.0,17.00,14,7,2,50.0,8,2.00,98,6,9,30,11.5,85,27.0,25.0,46.5
