背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,井上 美咲,4,■,■,■,■,,4,1,0,25.0,0.25,0,0,0,-,0,-,12,0,1,6,10.4,0,0.0,0.0,-
5,,井上 愛里沙,4,■,■,■,■,,34,9,2,26.5,2.25,2,0,0,0.0,1,0.25,12,0,0,3,6.2,8,2.0,2.0,37.5
6,,石井 優希,4,■,■,■,■,,36,14,1,38.9,3.50,6,3,1,50.0,0,-,19,0,0,5,6.6,40,19.0,12.0,62.5
8,,野本 梨佳,4,■,■,■,■,,72,18,5,25.0,4.50,1,0,0,0.0,3,0.75,10,2,0,6,35.0,6,4.0,0.0,66.7
10,,座安 琴希,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
12,,今村 優香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
13,,白澤 明香里,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,8,0,0,5,15.6,0,0.0,0.0,-
14,,中川 美柚,1,,,□,,,1,0,0,0.0,-,0,0,0,-,0,-,5,2,0,3,55.0,1,0.0,0.0,0.0
16,,アキンラデウォ フォルケ,4,■,■,■,■,,25,14,1,56.0,3.50,0,0,0,-,6,1.50,16,1,0,8,18.8,0,0.0,0.0,-
17,,濱松 明日香,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,L,戸江 真奈,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,23,13.0,6.0,69.6
19,,平山 詩嫣,3,,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
20,,荒木 彩花,4,■,■,■,■,,17,4,3,23.5,1.00,0,0,0,-,4,1.00,6,0,1,2,4.2,0,0.0,0.0,-
24,,小島 絢野,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,189,60,12,31.7,15.00,9,3,1,33.3,14,3.50,91,5,2,39,15.7,79,39.0,20.0,62.0
