背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,菊池 孝一,1,,,,,□,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,浜崎 勇矢,5,■,■,■,■,■,2,1,0,50.0,0.20,0,0,0,-,3,0.60,19,1,1,8,14.7,0,0.0,0.0,-
3,,奥村 航,5,■,■,■,■,■,9,4,2,44.4,0.80,0,0,0,-,8,1.60,18,1,2,2,7.2,0,0.0,0.0,-
4,,丸山 祥二,5,■,■,■,■,■,10,4,1,40.0,0.80,0,0,0,-,3,0.60,17,1,2,6,13.5,3,1.0,0.0,33.3
6,,瀧澤 陽紀,5,■,■,■,■,■,50,32,3,64.0,6.40,18,11,1,61.1,1,0.20,22,1,4,7,12.5,6,4.0,0.0,66.7
10,,五十嵐 元,5,■,■,■,■,■,10,4,3,40.0,0.80,0,0,0,-,3,0.60,13,0,1,7,13.5,33,17.0,0.0,51.5
13,,赤木 貴雅,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,柳川 大知,1,,,,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0.0,0.0,-
17,,平尾 真也,3,□,□,,,□,0,0,0,-,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0.0,0.0,-
18,,加藤 陽一,5,■,■,■,■,■,33,17,3,51.5,3.40,13,8,2,61.5,0,-,16,0,0,3,4.7,4,3.0,0.0,75.0
22,L,吉野 淳,5,●,●,●,●,●,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,20.0,0.0,66.7
23,L,南 享,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
24,,白石 啓丈,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,5,,,,,,114,62,12,54.4,12.40,31,19,3,61.3,18,3.60,110,4,11,33,10.6,76,45.0,0.0,59.2
