背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,,梶野 喜宏,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,9,0,1,0,0.0,0,0.0,0.0,-
3,,河戸 俊亮,3,■,■,■,,,5,0,0,0.0,-,0,0,0,-,1,0.33,7,0,2,1,3.6,0,0.0,0.0,-
6,,勝 将哉,3,■,□,■,,,16,6,1,37.5,2.00,0,0,0,-,1,0.33,12,2,2,2,20.8,13,6.0,0.0,46.2
8,,和中 謙治,2,,■,■,,,13,6,1,46.2,3.00,0,0,0,-,1,0.50,4,0,0,3,18.8,21,13.0,0.0,61.9
9,,本多 駿,1,■,,,,,9,2,1,22.2,2.00,0,0,0,-,1,1.00,5,2,1,1,41.0,7,3.0,0.0,42.9
10,,和田 雅登,2,■,■,,,,18,6,4,33.3,3.00,6,1,3,16.7,3,1.50,5,1,2,0,20.0,0,0.0,0.0,-
11,,片渕 貴史,3,■,■,■,,,4,3,0,75.0,1.00,0,0,0,-,0,-,10,0,1,5,12.5,0,0.0,0.0,-
12,,中田 雄大,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
13,,南 拓磨,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
14,,鳥越 裕喜,2,,■,■,,,21,8,2,38.1,4.00,6,1,2,16.7,1,0.50,10,0,2,4,10.0,4,0.0,0.0,0.0
16,L,大原 悠,2,,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,12,5.0,0.0,41.7
18,L,有薗 亮平,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,6,2.0,0.0,33.3
19,,清水 夢斗,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
27,,大谷 充寛,1,,,□,,,2,1,0,50.0,1.00,0,0,0,-,0,-,1,0,0,0,0.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,88,32,9,36.4,10.67,12,2,5,16.7,8,2.67,65,5,11,17,13.9,63,29.0,0.0,46.0
