背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2,L,浅岡 遥太,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,19,14.0,0.0,73.7
3,,根布屋 匡史,3,■,■,■,,,30,11,4,36.7,3.67,8,1,2,12.5,1,0.33,12,0,2,2,4.2,0,0.0,0.0,-
4,,浜田 翔太,3,■,■,■,,,2,1,0,50.0,0.33,0,0,0,-,4,1.33,9,1,1,3,17.2,0,0.0,0.0,-
5,,中村 耕平,3,□,■,■,,,10,4,0,40.0,1.33,2,1,0,50.0,1,0.33,11,0,3,4,9.1,17,11.0,0.0,64.7
7,,間瀬 公平,3,■,■,■,,,15,4,1,26.7,1.33,0,0,0,-,1,0.33,6,0,1,2,8.3,3,2.0,0.0,66.7
11,,奥田 晃,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,松本 正嗣,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0.0,0.0,-
17,L,早瀬 省吾,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
18,,大下 将,3,■,■,■,,,12,5,2,41.7,1.67,0,0,0,-,1,0.33,6,0,0,1,4.2,0,0.0,0.0,-
24,,家近 滉一,3,□,□,□,,,0,0,0,-,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0.0,0.0,-
25,,和井田 剛史,2,■,,□,,,6,1,0,16.7,0.50,1,0,0,0.0,0,-,2,0,0,1,12.5,3,1.0,0.0,33.3
26,,栗木 勇,3,■,■,■,,,21,7,2,33.3,2.33,4,2,1,50.0,1,0.33,12,2,0,10,34.2,21,12.0,0.0,57.1
30,,山中 禎一郎,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,96,33,9,34.4,11.00,15,4,3,26.7,9,3.00,64,3,8,24,13.1,63,40.0,0.0,63.5
