背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,坂口 慧,2,■,,□,,,2,1,0,50.0,0.50,0,0,0,-,0,-,4,0,1,0,0.0,0,0.0,0.0,-
2,,渕江 陵友,2,,■,■,,,7,1,1,14.3,0.50,0,0,0,-,0,-,4,0,0,1,6.2,9,6.0,0.0,66.7
3,,浅川 成也,2,■,,□,,,16,5,2,31.2,2.50,1,1,0,100.0,0,-,8,0,0,2,6.2,4,2.0,0.0,50.0
4,,渡邉 敬太,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,徳尾 直哉,3,■,■,■,,,22,11,4,50.0,3.67,2,2,0,100.0,0,-,15,2,1,3,15.7,25,19.0,0.0,76.0
7,,東野 晴輝,3,■,■,■,,,3,1,0,33.3,0.33,0,0,0,-,1,0.33,7,0,0,3,10.7,1,0.0,0.0,0.0
8,,清水 隆平,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,大保 亮太朗,3,■,■,■,,,10,5,1,50.0,1.67,0,0,0,-,0,-,10,0,0,3,7.5,0,0.0,0.0,-
10,,上原 大,3,■,■,■,,,20,9,6,45.0,3.00,0,0,0,-,3,1.00,7,0,1,1,3.6,0,0.0,0.0,-
11,L,福島 孝輝,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,22,17.0,0.0,77.3
14,,二宮 弘樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
16,,大泊 進祐,2,,■,■,,,2,1,0,50.0,0.50,0,0,0,-,0,-,7,0,1,2,7.1,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,82,34,14,41.5,11.33,3,3,0,100.0,4,1.33,62,2,4,15,8.6,61,44.0,0.0,72.1
