背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 優介,3,■,■,■,,,13,7,0,53.8,2.33,0,0,0,-,1,0.33,10,0,1,3,7.5,0,0.0,0.0,-
2,,早川 紘司,2,,□,□,,,1,0,0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,3,1.0,0.0,33.3
3,,柴 明徳,3,■,■,■,,,24,6,4,25.0,2.00,1,0,0,0.0,1,0.33,9,1,0,1,11.7,18,15.0,0.0,83.3
5,,浅見 冬樹,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
6,,大貫 智博,2,□,■,,,,2,0,1,0.0,-,0,0,0,-,0,-,5,1,0,1,21.0,0,0.0,0.0,-
8,,西片 圭佑,3,■,■,■,,,34,11,3,32.4,3.67,7,4,0,57.1,2,0.67,6,0,1,0,0.0,1,0.0,0.0,0.0
9,L,徳岡 啓人,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,12.0,0.0,66.7
10,,池田 正一,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,松枝 寿明,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,橋本 和浩,3,■,□,■,,,4,2,0,50.0,0.67,0,0,0,-,1,0.33,8,1,0,0,12.5,2,0.0,0.0,0.0
15,,荒川 崇,3,■,■,■,,,1,0,0,0.0,-,0,0,0,-,0,-,10,0,0,3,7.5,0,0.0,0.0,-
16,,松本 敬三,3,■,■,■,,,15,5,1,33.3,1.67,1,0,0,0.0,0,-,5,0,0,2,10.0,22,13.0,0.0,59.1
チーム合計,チーム合計,チーム合計,3,,,,,,94,31,9,33.0,10.33,9,4,0,44.4,5,1.67,54,3,2,10,9.4,64,41.0,0.0,64.1
