背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 セレナ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,佐藤 綾,4,■,■,■,■,,67,19,6,28.4,4.75,10,2,4,20.0,2,0.50,11,0,3,4,9.1,1,0.0,0.0,0.0
3,L,佐藤 円,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,中田 香澄,1,,,■,,,7,1,1,14.3,1.00,0,0,0,-,0,-,1,0,0,1,25.0,2,2.0,0.0,100.0
6,,松尾 由紀子,2,,□,□,,,0,0,0,-,-,0,0,0,-,0,-,4,1,0,1,31.2,0,0.0,0.0,-
8,,田村 愛美,4,■,■,■,■,,2,1,0,50.0,0.25,1,0,0,0.0,0,-,10,1,1,1,10.5,0,0.0,0.0,-
9,,戸田 さやか,4,■,■,■,■,,11,3,0,27.3,0.75,0,0,0,-,1,0.25,9,0,3,3,8.3,1,0.0,0.0,0.0
10,,三澤 未憂,4,□,□,□,□,,0,0,0,-,-,0,0,0,-,0,-,8,0,1,2,6.2,5,4.0,0.0,80.0
11,L,森 寿実子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,18,15.0,0.0,83.3
12,,佐藤 梨夏,4,■,■,■,■,,12,6,1,50.0,1.50,0,0,0,-,1,0.25,14,2,4,5,21.8,1,0.0,0.0,0.0
14,,丹野 瑞希,2,,,□,□,,0,0,0,-,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0.0,0.0,-
15,,浅川 希,4,■,■,■,■,,37,15,2,40.5,3.75,0,0,0,-,0,-,15,3,3,4,22.7,45,33.0,0.0,73.3
16,,江川 優貴,4,■,■,□,■,,23,9,1,39.1,2.25,0,0,0,-,1,0.25,24,3,1,9,20.2,4,1.0,0.0,25.0
18,,佐藤 千咲,1,,□,,,,1,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,1,1.0,0.0,100.0
チーム合計,チーム合計,チーム合計,4,,,,,,160,54,11,33.8,13.50,11,2,4,18.2,5,1.25,98,10,16,30,16.4,78,56.0,0.0,71.8
