背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,原 まなみ,3,■,■,■,,,0,0,0,-,-,0,0,0,-,0,-,6,0,0,2,8.3,0,0.0,0.0,-
2,L,姫野 来実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,14,8.0,0.0,57.1
3,,矢口 紗友美,1,,,□,,,9,3,1,33.3,3.00,0,0,0,-,0,-,1,0,0,0,0.0,2,0.0,0.0,0.0
5,,宮垣 寛子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,山本 紗良,3,■,■,■,,,40,15,3,37.5,5.00,0,0,0,-,1,0.33,11,0,0,5,11.4,3,1.0,0.0,33.3
8,,坂根 朱里,3,■,■,■,,,34,11,2,32.4,3.67,8,1,2,12.5,0,-,17,1,0,3,9.1,2,0.0,0.0,0.0
9,,木幡 祥子,3,■,■,■,,,13,5,0,38.5,1.67,0,0,0,-,0,-,13,0,0,3,5.8,35,22.0,0.0,62.9
10,,林 仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,松島 夏葉,3,■,■,■,,,21,6,0,28.6,2.00,0,0,0,-,1,0.33,12,1,1,3,12.9,1,0.0,0.0,0.0
15,,不破 沙耶佳,3,■,■,■,,,26,7,3,26.9,2.33,1,0,1,0.0,3,1.00,6,0,2,0,0.0,12,8.0,0.0,66.7
17,,南 涼音,2,□,□,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,4,3.0,0.0,75.0
19,,小林 理奈,3,□,□,□,,,3,0,0,0.0,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,146,47,9,32.2,15.67,9,1,3,11.1,5,1.67,67,2,3,17,8.7,73,42.0,0.0,57.5
