背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,重松 史乃,4,□,□,□,■,,1,0,0,0.0,-,0,0,0,-,0,-,8,0,0,2,6.2,0,0.0,0.0,-
4,L,平岩 沙紀,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,20,12.0,0.0,60.0
8,,三浦 あゆみ,3,□,□,,□,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,9,4.0,0.0,44.4
9,,秋満 由紀子,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
12,,百瀬 彩夏,4,■,■,■,■,,20,6,1,30.0,1.50,0,0,0,-,1,0.25,14,0,2,5,8.9,0,0.0,0.0,-
17,,春日 咲乃,4,■,■,■,■,,30,9,3,30.0,2.25,0,0,0,-,1,0.25,9,0,1,1,2.8,0,0.0,0.0,-
20,L,柴田 由夏,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
21,,山下 真理,4,■,■,■,■,,64,14,1,21.9,3.50,0,0,0,-,1,0.25,22,2,0,8,18.2,18,10.0,0.0,55.6
23,,棟方 真衣,4,□,□,□,□,,12,4,0,33.3,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
25,,高橋 美桜,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
26,,財前 実可子,2,,,□,■,,11,4,0,36.4,2.00,0,0,0,-,2,1.00,6,0,0,0,0.0,0,0.0,0.0,-
27,,関口 梨紗子,3,■,■,■,,,11,2,1,18.2,0.67,1,0,0,0.0,0,-,11,0,0,4,9.1,1,1.0,0.0,100.0
28,,松浦 未波,4,■,■,■,□,,2,0,1,0.0,-,0,0,0,-,0,-,12,0,1,3,6.2,1,1.0,0.0,100.0
29,,勝見 咲子,4,■,■,■,■,,51,18,2,35.3,4.50,5,1,1,20.0,1,0.25,14,3,0,5,26.1,46,24.0,0.0,52.2
チーム合計,チーム合計,チーム合計,4,,,,,,202,57,9,28.2,14.25,6,1,1,16.7,6,1.50,96,5,4,28,11.9,95,52.0,0.0,54.7
