背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,原 まなみ,2,■,■,,,,2,1,0,50.0,0.50,0,0,0,-,0,-,4,0,0,2,12.5,0,0.0,0.0,-
2,L,姫野 来実,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,30,20.0,0.0,66.7
3,,矢口 紗友美,3,■,■,■,,,16,5,0,31.2,1.67,0,0,0,-,1,0.33,7,0,0,1,3.6,0,0.0,0.0,-
4,,平上 帆澄,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,宮垣 寛子,3,■,■,■,,,14,3,2,21.4,1.00,0,0,0,-,0,-,8,0,0,3,9.4,0,0.0,0.0,-
6,,平岡 みさと,3,■,■,■,,,45,8,6,17.8,2.67,11,2,3,18.2,1,0.33,6,0,0,1,4.2,2,0.0,0.0,0.0
8,,坂根 朱里,3,■,■,■,,,46,9,8,19.6,3.00,11,0,4,0.0,0,-,10,1,1,2,15.0,7,5.0,0.0,71.4
9,,木幡 祥子,3,■,■,■,,,10,3,1,30.0,1.00,0,0,0,-,0,-,11,0,1,2,4.5,31,22.0,0.0,71.0
10,,林 仁美,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
11,,鳥越 美奈都,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,不破 沙耶佳,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
19,,小林 理奈,1,,,■,,,2,1,0,50.0,1.00,0,0,0,-,0,-,2,0,0,1,12.5,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,135,30,17,22.2,10.00,22,2,7,9.1,2,0.67,48,1,2,12,8.3,70,47.0,0.0,67.1
