背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,伊藤 セレナ,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
2,,佐藤 綾,4,■,■,■,■,,56,23,2,41.1,5.75,4,2,0,50.0,2,0.50,12,2,2,7,31.2,5,0.0,0.0,0.0
3,L,佐藤 円,4,〇,〇,〇,〇,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
5,,中田 香澄,4,■,■,■,■,,39,12,3,30.8,3.00,0,0,0,-,1,0.25,20,0,1,9,11.2,13,5.0,0.0,38.5
6,,松尾 由紀子,4,■,■,■,■,,0,0,0,-,-,0,0,0,-,1,0.25,23,2,0,10,18.7,0,0.0,0.0,-
8,,田村 愛美,2,□,,□,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,戸田 さやか,4,■,■,■,■,,11,3,0,27.3,0.75,0,0,0,-,3,0.75,15,1,0,10,22.0,1,0.0,0.0,0.0
10,,三澤 未憂,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,0,1,25.0,1,0.0,0.0,0.0
11,L,森 寿実子,4,●,●,●,●,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,17,13.0,0.0,76.5
12,,佐藤 梨夏,4,■,■,■,■,,22,6,3,27.3,1.50,0,0,0,-,3,0.75,9,1,0,6,27.8,2,2.0,0.0,100.0
14,,丹野 瑞希,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
15,,浅川 希,4,■,■,■,■,,31,10,0,32.3,2.50,0,0,0,-,0,-,16,3,3,3,19.7,36,19.0,0.0,52.8
18,,佐藤 千咲,2,□,,□,,,4,0,0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,4,,,,,,163,54,8,33.1,13.50,4,2,0,50.0,10,2.50,96,9,6,46,20.3,75,39.0,0.0,52.0
