背番号,リベロ,選手,出場セット,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック平均セット,Bアタック打数,Bアタック得点,Bアタック失点,Bアタック決定率,ブロック得点,ブロック平均セット,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,サーブレシーブ受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
1,,富松 崇彰,3,■,■,■,,,10,3,0,30.0,1.00,0,0,0,-,4,1.33,10,1,0,3,17.5,1,1.0,0.0,100.0
2,L,田辺 修,3,●,●,●,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,15,9.0,0.0,60.0
4,,近藤 茂,3,■,■,□,,,0,0,0,-,-,0,0,0,-,0,-,6,1,0,2,21.7,0,0.0,0.0,-
5,,米山 裕太,2,,□,□,,,4,1,2,25.0,0.50,3,0,2,0.0,0,-,3,0,0,1,8.3,3,3.0,0.0,100.0
6,L,渡辺 俊介,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
7,,相澤 寿,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
8,,瀬戸口 竜矢,0,,,,,,0,0,0,-,-,0,0,0,-,0,-,0,0,0,0,-,0,0.0,0.0,-
9,,梅野 聡,2,□,,■,,,1,0,0,0.0,-,0,0,0,-,1,0.50,3,0,0,1,8.3,0,0.0,0.0,-
10,,星野 秀知,3,■,■,■,,,17,6,0,35.3,2.00,1,0,0,0.0,1,0.33,11,1,2,3,14.1,34,21.0,0.0,61.8
14,,今田 祐介,2,,□,■,,,9,3,2,33.3,1.50,2,0,2,0.0,1,0.50,3,0,1,1,8.3,0,0.0,0.0,-
16,,角田 辰徳,3,■,■,■,,,36,18,4,50.0,6.00,4,4,0,100.0,0,-,13,0,0,5,9.6,9,3.0,0.0,33.3
17,,篠田 歩,3,■,■,■,,,5,1,1,20.0,0.33,0,0,0,-,3,1.00,14,0,1,5,8.9,1,0.0,0.0,0.0
18,,鈴木 悠二,1,□,,,,,0,0,0,-,-,0,0,0,-,0,-,1,0,1,0,0.0,0,0.0,0.0,-
20,,大木 貴之,2,■,■,,,,17,4,1,23.5,2.00,7,3,0,42.9,1,0.50,9,1,2,0,8.9,0,0.0,0.0,-
チーム合計,チーム合計,チーム合計,3,,,,,,99,36,10,36.4,12.00,17,7,4,41.2,11,3.67,73,4,7,21,11.8,63,37.0,0.0,58.7
