AA,AP,AE,ASucc%,AP/S,BAA,BAP,BAE,BASucc%,BP,BP/S,SVA,SVP,SVE,SVx,SVEff%,RA,Rx,Rg,RSucc%,MatchNo.,Date,Year,Month,Day,Place,Venue,Team,Op.Team,Director,Coach,Win Set,Lose Set,Total Set,Win Lose,Game time,Home Away,OpAA,OpAP,OpAE,OpASucc%,OpAP/S,OpBAA,OpBAP,OpBAE,OpBASucc%,OpBP,OpBP/S,OpSVA,OpSVP,OpSVE,OpSVx,OpSVEff%,OpRA,OpRx,OpRg,OpRSucc%
154,58,8,37.7,19.33,1,0,0,0.0,11,3.67,73,2,3,26,10.6,59,36.0,14.0,72.9,635,2018-01-14,2018,01,14,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,岡山シーガルズ,フォレストリーヴズ熊本,河本昭義,吉田啓佑,3,0,3,Win,74,Home,172,45,1,26.2,15.00,3,1,0,33.3,1,0.33,62,1,3,9,4.0,70,30.0,14.0,52.9
172,45,1,26.2,15.00,3,1,0,33.3,1,0.33,62,1,3,9,4.0,70,30.0,14.0,52.9,635,2018-01-14,2018,01,14,,ジップアリーナ岡山（岡山県総合グラウンド体育館）,フォレストリーヴズ熊本,岡山シーガルズ,中島裕二,和多桃子,0,3,3,Lose,74,Away,154,58,8,37.7,19.33,1,0,0,0.0,11,3.67,73,2,3,26,10.6,59,36.0,14.0,72.9
136,49,10,36.0,16.33,0,0,0,-,14,4.67,75,3,3,23,10.7,54,23.0,14.0,55.6,636,2018-01-27,2018,01,27,,猫田記念体育館,岡山シーガルズ,JAぎふリオレーナ,河本昭義,吉田啓佑,3,0,3,Win,72,Home,148,37,7,25.0,12.33,5,1,1,20.0,2,0.67,56,1,2,16,8.0,72,25.0,21.0,49.3
148,37,7,25.0,12.33,5,1,1,20.0,2,0.67,56,1,2,16,8.0,72,25.0,21.0,49.3,636,2018-01-27,2018,01,27,,猫田記念体育館,JAぎふリオレーナ,岡山シーガルズ,椿本真恵,皆川佳介,0,3,3,Lose,72,Away,136,49,10,36.0,16.33,0,0,0,-,14,4.67,75,3,3,23,10.7,54,23.0,14.0,55.6
95,45,4,47.4,15.00,15,7,2,46.7,13,4.33,74,1,5,22,7.1,44,23.0,13.0,67.0,637,2018-01-27,2018,01,27,,猫田記念体育館,PFUブルーキャッツ,トヨタ自動車ヴァルキューレ,寺廻太,加藤陽一,3,0,3,Win,62,Home,117,31,12,26.5,10.33,20,6,3,30.0,0,0.00,47,3,3,8,9.0,69,30.0,17.0,55.8
117,31,12,26.5,10.33,20,6,3,30.0,0,0.00,47,3,3,8,9.0,69,30.0,17.0,55.8,637,2018-01-27,2018,01,27,,猫田記念体育館,トヨタ自動車ヴァルキューレ,PFUブルーキャッツ,金子健一郎,甲斐啓祐,0,3,3,Lose,62,Away,95,45,4,47.4,15.00,15,7,2,46.7,13,4.33,74,1,5,22,7.1,44,23.0,13.0,67.0
116,31,6,26.7,10.33,4,1,1,25.0,1,0.33,51,2,4,7,5.4,67,34.0,16.0,62.7,638,2018-01-27,2018,01,27,,猫田記念体育館,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,原秀治,鈴木輝,0,3,3,Lose,63,Home,103,48,6,46.6,16.00,9,2,1,22.2,10,3.33,74,5,7,13,8.8,46,31.0,7.0,75.0
103,48,6,46.6,16.00,9,2,1,22.2,10,3.33,74,5,7,13,8.8,46,31.0,7.0,75.0,638,2018-01-27,2018,01,27,,猫田記念体育館,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,竹中雅詞,3,0,3,Win,63,Away,116,31,6,26.7,10.33,4,1,1,25.0,1,0.33,51,2,4,7,5.4,67,34.0,16.0,62.7
182,59,10,32.4,14.75,0,0,0,-,9,2.25,95,5,6,22,9.5,76,34.0,14.0,53.9,639,2018-01-28,2018,01,28,,猫田記念体育館,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,1,4,Win,97,Home,173,53,12,30.6,13.25,15,4,3,26.7,6,1.50,81,1,5,27,8.0,87,45.0,17.0,61.5
173,53,12,30.6,13.25,15,4,3,26.7,6,1.50,81,1,5,27,8.0,87,45.0,17.0,61.5,639,2018-01-28,2018,01,28,,猫田記念体育館,KUROBEアクアフェアリーズ,岡山シーガルズ,米山弘,竹中雅詞,1,3,4,Lose,97,Away,182,59,10,32.4,14.75,0,0,0,-,9,2.25,95,5,6,22,9.5,76,34.0,14.0,53.9
154,53,10,34.4,13.25,7,2,2,28.6,6,1.50,86,7,4,27,14.8,81,48.0,11.0,66.0,640,2018-01-28,2018,01,28,,猫田記念体育館,JAぎふリオレーナ,トヨタ自動車ヴァルキューレ,椿本真恵,皆川佳介,1,3,4,Lose,85,Home,160,61,9,38.1,15.25,20,9,2,45.0,3,0.75,89,3,6,22,7.9,82,45.0,10.0,61.0
160,61,9,38.1,15.25,20,9,2,45.0,3,0.75,89,3,6,22,7.9,82,45.0,10.0,61.0,640,2018-01-28,2018,01,28,,猫田記念体育館,トヨタ自動車ヴァルキューレ,JAぎふリオレーナ,金子健一郎,甲斐啓祐,3,1,4,Win,85,Away,154,53,10,34.4,13.25,7,2,2,28.6,6,1.50,86,7,4,27,14.8,81,48.0,11.0,66.0
175,42,19,24.0,10.50,11,3,2,27.3,5,1.25,72,1,7,13,3.5,89,39.0,30.0,60.7,641,2018-01-28,2018,01,28,,猫田記念体育館,大野石油広島オイラーズ,PFUブルーキャッツ,原秀治,鈴木輝,1,3,4,Lose,92,Home,142,48,10,33.8,12.00,9,2,3,22.2,14,3.50,97,4,6,19,7.5,64,31.0,20.0,64.1
142,48,10,33.8,12.00,9,2,3,22.2,14,3.50,97,4,6,19,7.5,64,31.0,20.0,64.1,641,2018-01-28,2018,01,28,,猫田記念体育館,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,加藤陽一,3,1,4,Win,92,Away,175,42,19,24.0,10.50,11,3,2,27.3,5,1.25,72,1,7,13,3.5,89,39.0,30.0,60.7
144,63,14,43.8,15.75,15,5,2,33.3,13,3.25,105,4,7,18,6.4,96,57.0,19.0,69.3,642,2018-02-03,2018,02,03,,唐津市文化体育館,PFUブルーキャッツ,KUROBEアクアフェアリーズ,寺廻太,加藤陽一,3,1,4,Win,0,Home,142,61,13,43.0,15.25,13,5,1,38.5,7,1.75,100,4,4,19,7.8,96,66.0,11.0,74.5
142,61,13,43.0,15.25,13,5,1,38.5,7,1.75,100,4,4,19,7.8,96,66.0,11.0,74.5,642,2018-02-03,2018,02,03,,唐津市文化体育館,KUROBEアクアフェアリーズ,PFUブルーキャッツ,米山弘,竹中雅詞,1,3,4,Lose,0,Away,144,63,14,43.8,15.75,15,5,2,33.3,13,3.25,105,4,7,18,6.4,96,57.0,19.0,69.3
178,67,8,37.6,16.75,5,0,1,0.0,5,1.25,98,3,4,18,6.6,78,27.0,22.0,48.7,643,2018-02-03,2018,02,03,,唐津市文化体育館,フォレストリーヴズ熊本,トヨタ自動車ヴァルキューレ,中島裕二,和多桃子,3,1,4,Win,0,Home,182,55,15,30.2,13.75,22,4,4,18.2,7,1.75,85,5,6,26,11.8,94,56.0,17.0,68.6
182,55,15,30.2,13.75,22,4,4,18.2,7,1.75,85,5,6,26,11.8,94,56.0,17.0,68.6,643,2018-02-03,2018,02,03,,唐津市文化体育館,トヨタ自動車ヴァルキューレ,フォレストリーヴズ熊本,金子健一郎,甲斐啓祐,1,3,4,Lose,0,Away,178,67,8,37.6,16.75,5,0,1,0.0,5,1.25,98,3,4,18,6.6,78,27.0,22.0,48.7
121,40,8,33.1,13.33,6,1,1,16.7,5,1.67,65,3,5,19,10.0,69,36.0,7.0,57.2,644,2018-02-03,2018,02,03,,唐津市文化体育館,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,0,3,3,Lose,78,Home,122,52,9,42.6,17.33,3,2,0,66.7,4,1.33,76,5,5,23,12.5,58,29.0,9.0,57.8
122,52,9,42.6,17.33,3,2,0,66.7,4,1.33,76,5,5,23,12.5,58,29.0,9.0,57.8,644,2018-02-03,2018,02,03,,唐津市文化体育館,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,鈴木智大,3,0,3,Win,78,Away,121,40,8,33.1,13.33,6,1,1,16.7,5,1.67,65,3,5,19,10.0,69,36.0,7.0,57.2
95,47,5,49.5,15.67,0,0,0,-,8,2.67,74,3,3,21,10.1,47,29.0,3.0,64.9,645,2018-02-04,2018,02,04,,唐津市文化体育館,岡山シーガルズ,大野石油広島オイラーズ,河本昭義,吉田啓佑,3,0,3,Win,66,Home,120,38,7,31.7,12.67,5,3,0,60.0,0,0.00,52,2,5,13,7.7,71,36.0,11.0,58.5
120,38,7,31.7,12.67,5,3,0,60.0,0,0.00,52,2,5,13,7.7,71,36.0,11.0,58.5,645,2018-02-04,2018,02,04,,唐津市文化体育館,大野石油広島オイラーズ,岡山シーガルズ,原秀治,鈴木輝,0,3,3,Lose,66,Away,95,47,5,49.5,15.67,0,0,0,-,8,2.67,74,3,3,21,10.1,47,29.0,3.0,64.9
148,65,13,43.9,16.25,27,8,4,29.6,6,1.50,91,4,2,28,11.5,85,47.0,19.0,66.5,646,2018-02-04,2018,02,04,,唐津市文化体育館,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,加藤陽一,3,1,4,Win,98,Home,175,60,13,34.3,15.00,5,1,1,20.0,4,1.00,87,3,2,16,7.5,87,43.0,14.0,57.5
175,60,13,34.3,15.00,5,1,1,20.0,4,1.00,87,3,2,16,7.5,87,43.0,14.0,57.5,646,2018-02-04,2018,02,04,,唐津市文化体育館,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,和多桃子,1,3,4,Lose,98,Away,148,65,13,43.9,16.25,27,8,4,29.6,6,1.50,91,4,2,28,11.5,85,47.0,19.0,66.5
111,40,4,36.0,13.33,11,2,0,18.2,15,5.00,74,4,4,36,16.2,39,17.0,8.0,53.8,647,2018-02-10,2018,02,10,,東美濃ふれあいセンター,KUROBEアクアフェアリーズ,大野石油広島オイラーズ,米山弘,竹中雅詞,3,0,3,Win,63,Home,119,27,9,22.7,9.00,6,1,0,16.7,3,1.00,43,1,4,14,8.1,68,10.0,22.0,30.9
119,27,9,22.7,9.00,6,1,0,16.7,3,1.00,43,1,4,14,8.1,68,10.0,22.0,30.9,647,2018-02-10,2018,02,10,,東美濃ふれあいセンター,大野石油広島オイラーズ,KUROBEアクアフェアリーズ,原秀治,鈴木輝,0,3,3,Lose,63,Away,111,40,4,36.0,13.33,11,2,0,18.2,15,5.00,74,4,4,36,16.2,39,17.0,8.0,53.8
170,58,9,34.1,14.50,0,0,0,-,11,2.75,95,4,5,39,13.2,73,20.0,24.0,43.8,648,2018-02-10,2018,02,10,,東美濃ふれあいセンター,JAぎふリオレーナ,フォレストリーヴズ熊本,椿本真恵,皆川佳介,3,1,4,Win,95,Home,207,48,14,23.2,12.00,1,0,0,0.0,9,2.25,80,0,7,29,6.9,90,18.0,34.0,38.9
207,48,14,23.2,12.00,1,0,0,0.0,9,2.25,80,0,7,29,6.9,90,18.0,34.0,38.9,648,2018-02-10,2018,02,10,,東美濃ふれあいセンター,フォレストリーヴズ熊本,JAぎふリオレーナ,中島裕二,和多桃子,1,3,4,Lose,95,Away,170,58,9,34.1,14.50,0,0,0,-,11,2.75,95,4,5,39,13.2,73,20.0,24.0,43.8
134,31,9,23.1,10.33,16,3,3,18.8,5,1.67,51,1,3,8,4.4,71,47.0,11.0,73.9,649,2018-02-10,2018,02,10,,西尾市総合体育館,トヨタ自動車ヴァルキューレ,PFUブルーキャッツ,金子健一郎,甲斐啓祐,0,3,3,Lose,64,Home,104,36,9,34.6,12.00,14,3,2,21.4,20,6.67,74,4,1,11,8.8,48,26.0,13.0,67.7
104,36,9,34.6,12.00,14,3,2,21.4,20,6.67,74,4,1,11,8.8,48,26.0,13.0,67.7,649,2018-02-10,2018,02,10,,西尾市総合体育館,PFUブルーキャッツ,トヨタ自動車ヴァルキューレ,寺廻太,加藤陽一,3,0,3,Win,64,Away,134,31,9,23.1,10.33,16,3,3,18.8,5,1.67,51,1,3,8,4.4,71,47.0,11.0,73.9
209,59,11,28.2,14.75,2,0,0,0.0,5,1.25,79,1,1,15,5.7,91,19.0,42.0,44.0,650,2018-02-11,2018,02,11,,東美濃ふれあいセンター,フォレストリーヴズ熊本,KUROBEアクアフェアリーズ,中島裕二,和多桃子,1,3,4,Lose,96,Home,179,70,5,39.1,17.50,11,4,0,36.4,12,3.00,96,3,5,30,9.6,78,38.0,25.0,64.7
179,70,5,39.1,17.50,11,4,0,36.4,12,3.00,96,3,5,30,9.6,78,38.0,25.0,64.7,650,2018-02-11,2018,02,11,,東美濃ふれあいセンター,KUROBEアクアフェアリーズ,フォレストリーヴズ熊本,米山弘,竹中雅詞,3,1,4,Win,96,Away,209,59,11,28.2,14.75,2,0,0,0.0,5,1.25,79,1,1,15,5.7,91,19.0,42.0,44.0
197,62,15,31.5,12.40,3,1,0,33.3,14,2.80,108,2,3,33,8.8,81,12.0,48.0,44.4,651,2018-02-11,2018,02,11,,東美濃ふれあいセンター,JAぎふリオレーナ,大野石油広島オイラーズ,椿本真恵,皆川佳介,3,2,5,Win,111,Home,213,64,12,30.0,12.80,10,3,1,30.0,9,1.80,97,3,15,21,4.6,105,21.0,51.0,44.3
213,64,12,30.0,12.80,10,3,1,30.0,9,1.80,97,3,15,21,4.6,105,21.0,51.0,44.3,651,2018-02-11,2018,02,11,,東美濃ふれあいセンター,大野石油広島オイラーズ,JAぎふリオレーナ,原秀治,鈴木輝,2,3,5,Lose,111,Away,197,62,15,31.5,12.40,3,1,0,33.3,14,2.80,108,2,3,33,8.8,81,12.0,48.0,44.4
133,33,10,24.8,11.00,13,5,1,38.5,4,1.33,54,3,4,5,6.0,70,35.0,19.0,63.6,652,2018-02-11,2018,02,11,,西尾市総合体育館,トヨタ自動車ヴァルキューレ,岡山シーガルズ,金子健一郎,甲斐啓祐,0,3,3,Lose,71,Home,120,42,3,35.0,14.00,2,1,0,50.0,15,5.00,76,4,5,13,7.9,49,29.0,13.0,72.4
120,42,3,35.0,14.00,2,1,0,50.0,15,5.00,76,4,5,13,7.9,49,29.0,13.0,72.4,652,2018-02-11,2018,02,11,,西尾市総合体育館,岡山シーガルズ,トヨタ自動車ヴァルキューレ,河本昭義,吉田啓佑,3,0,3,Win,71,Away,133,33,10,24.8,11.00,13,5,1,38.5,4,1.33,54,3,4,5,6.0,70,35.0,19.0,63.6
115,44,4,38.3,14.67,5,2,0,40.0,14,4.67,74,2,5,31,11.5,55,18.0,17.0,48.2,653,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,PFUブルーキャッツ,JAぎふリオレーナ,寺廻太,加藤陽一,3,0,3,Win,74,Home,143,39,11,27.3,13.00,2,1,0,50.0,4,1.33,58,3,2,18,12.1,68,24.0,12.0,44.1
143,39,11,27.3,13.00,2,1,0,50.0,4,1.33,58,3,2,18,12.1,68,24.0,12.0,44.1,653,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,JAぎふリオレーナ,PFUブルーキャッツ,椿本真恵,伊藤翔矢,0,3,3,Lose,74,Away,115,44,4,38.3,14.67,5,2,0,40.0,14,4.67,74,2,5,31,11.5,55,18.0,17.0,48.2
178,67,10,37.6,13.40,2,1,1,50.0,10,2.00,105,5,2,25,10.2,94,41.0,31.0,60.1,654,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,大野石油広島オイラーズ,トヨタ自動車ヴァルキューレ,原秀治,鈴木輝,3,2,5,Win,103,Home,212,78,13,36.8,15.60,18,4,4,22.2,7,1.40,101,0,7,22,3.7,101,54.0,22.0,64.4
212,78,13,36.8,15.60,18,4,4,22.2,7,1.40,101,0,7,22,3.7,101,54.0,22.0,64.4,654,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,トヨタ自動車ヴァルキューレ,大野石油広島オイラーズ,金子健一郎,甲斐啓祐,2,3,5,Lose,103,Away,178,67,10,37.6,13.40,2,1,1,50.0,10,2.00,105,5,2,25,10.2,94,41.0,31.0,60.1
194,67,7,34.5,16.75,3,0,1,0.0,7,1.75,94,8,5,27,14.4,72,26.0,26.0,54.2,655,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,岡山シーガルズ,KUROBEアクアフェアリーズ,河本昭義,吉田啓佑,3,1,4,Win,97,Home,173,46,8,26.6,11.50,11,1,2,9.1,8,2.00,73,2,1,20,9.2,85,30.0,27.0,51.2
173,46,8,26.6,11.50,11,1,2,9.1,8,2.00,73,2,1,20,9.2,85,30.0,27.0,51.2,655,2018-02-17,2018,02,17,,山陽ふれあい公園総合体育館,KUROBEアクアフェアリーズ,岡山シーガルズ,米山弘,竹中雅詞,1,3,4,Lose,97,Away,194,67,7,34.5,16.75,3,0,1,0.0,7,1.75,94,8,5,27,14.4,72,26.0,26.0,54.2
117,46,2,39.3,15.33,8,2,1,25.0,10,3.33,74,6,2,29,17.2,54,21.0,25.0,62.0,656,2018-02-18,2018,02,18,,山陽ふれあい公園総合体育館,PFUブルーキャッツ,フォレストリーヴズ熊本,寺廻太,加藤陽一,3,0,3,Win,66,Home,142,43,9,30.3,14.33,2,0,0,0.0,3,1.00,55,0,1,8,3.2,71,25.0,17.0,47.2
142,43,9,30.3,14.33,2,0,0,0.0,3,1.00,55,0,1,8,3.2,71,25.0,17.0,47.2,656,2018-02-18,2018,02,18,,山陽ふれあい公園総合体育館,フォレストリーヴズ熊本,PFUブルーキャッツ,中島裕二,和多桃子,0,3,3,Lose,66,Away,117,46,2,39.3,15.33,8,2,1,25.0,10,3.33,74,6,2,29,17.2,54,21.0,25.0,62.0
153,52,7,34.0,17.33,1,1,0,100.0,8,2.67,74,4,3,29,14.2,54,17.0,13.0,43.5,657,2018-02-18,2018,02,18,,山陽ふれあい公園総合体育館,岡山シーガルズ,JAぎふリオレーナ,河本昭義,吉田啓佑,3,0,3,Win,74,Home,158,42,8,26.6,14.00,6,2,0,33.3,2,0.67,56,1,2,24,11.6,71,24.0,18.0,46.5
158,42,8,26.6,14.00,6,2,0,33.3,2,0.67,56,1,2,24,11.6,71,24.0,18.0,46.5,657,2018-02-18,2018,02,18,,山陽ふれあい公園総合体育館,JAぎふリオレーナ,岡山シーガルズ,椿本真恵,皆川佳介,0,3,3,Lose,74,Away,153,52,7,34.0,17.33,1,1,0,100.0,8,2.67,74,4,3,29,14.2,54,17.0,13.0,43.5
106,37,10,34.9,12.33,11,2,1,18.2,13,4.33,73,7,6,19,14.0,52,28.0,7.0,60.6,658,2018-02-24,2018,02,24,,黒部市総合体育センター,KUROBEアクアフェアリーズ,トヨタ自動車ヴァルキューレ,米山弘,竹中雅詞,3,0,3,Win,67,Home,125,32,7,25.6,10.67,24,6,1,25.0,2,0.67,59,5,6,17,13.1,64,31.0,14.0,59.4
125,32,7,25.6,10.67,24,6,1,25.0,2,0.67,59,5,6,17,13.1,64,31.0,14.0,59.4,658,2018-02-24,2018,02,24,,黒部市総合体育センター,トヨタ自動車ヴァルキューレ,KUROBEアクアフェアリーズ,金子健一郎,甲斐啓祐,0,3,3,Lose,67,Away,106,37,10,34.9,12.33,11,2,1,18.2,13,4.33,73,7,6,19,14.0,52,28.0,7.0,60.6
141,54,5,38.3,18.00,2,1,0,50.0,4,1.33,74,7,3,24,16.6,52,37.0,6.0,76.9,659,2018-02-24,2018,02,24,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,岡山シーガルズ,フォレストリーヴズ熊本,河本昭義,吉田啓佑,3,0,3,Win,70,Home,135,37,7,27.4,12.33,1,0,0,0.0,2,0.67,53,2,1,9,7.5,70,35.0,11.0,57.9
135,37,7,27.4,12.33,1,0,0,0.0,2,0.67,53,2,1,9,7.5,70,35.0,11.0,57.9,659,2018-02-24,2018,02,24,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,フォレストリーヴズ熊本,岡山シーガルズ,中島裕二,和多桃子,0,3,3,Lose,70,Away,141,54,5,38.3,18.00,2,1,0,50.0,4,1.33,74,7,3,24,16.6,52,37.0,6.0,76.9
152,56,7,36.8,14.00,19,4,3,21.1,23,5.75,99,2,6,27,7.3,77,37.0,21.0,61.7,660,2018-02-24,2018,02,24,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,PFUブルーキャッツ,大野石油広島オイラーズ,寺廻太,渡辺裕之,3,1,4,Win,96,Home,173,53,9,30.6,13.25,6,2,2,33.3,5,1.25,83,4,5,19,9.0,93,43.0,23.0,58.6
173,53,9,30.6,13.25,6,2,2,33.3,5,1.25,83,4,5,19,9.0,93,43.0,23.0,58.6,660,2018-02-24,2018,02,24,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,大野石油広島オイラーズ,PFUブルーキャッツ,原秀治,馬渡晴菜,1,3,4,Lose,96,Away,152,56,7,36.8,14.00,19,4,3,21.1,23,5.75,99,2,6,27,7.3,77,37.0,21.0,61.7
147,43,16,29.3,14.33,14,3,1,21.4,16,5.33,80,2,2,25,9.7,65,37.0,10.0,64.6,661,2018-02-25,2018,02,25,,黒部市総合体育センター,KUROBEアクアフェアリーズ,JAぎふリオレーナ,米山弘,竹中雅詞,3,0,3,Win,78,Home,166,48,9,28.9,16.00,2,1,0,50.0,2,0.67,73,3,8,18,7.5,77,33.0,18.0,54.5
166,48,9,28.9,16.00,2,1,0,50.0,2,0.67,73,3,8,18,7.5,77,33.0,18.0,54.5,661,2018-02-25,2018,02,25,,黒部市総合体育センター,JAぎふリオレーナ,KUROBEアクアフェアリーズ,椿本真恵,皆川佳介,0,3,3,Lose,78,Away,147,43,16,29.3,14.33,14,3,1,21.4,16,5.33,80,2,2,25,9.7,65,37.0,10.0,64.6
157,62,4,39.5,20.67,1,0,0,0.0,7,2.33,76,2,5,24,8.9,62,26.0,16.0,54.8,662,2018-02-25,2018,02,25,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,岡山シーガルズ,PFUブルーキャッツ,河本昭義,吉田啓佑,3,0,3,Win,79,Home,141,45,3,31.9,15.00,15,3,1,20.0,3,1.00,63,4,1,20,13.9,69,26.0,19.0,51.4
141,45,3,31.9,15.00,15,3,1,20.0,3,1.00,63,4,1,20,13.9,69,26.0,19.0,51.4,662,2018-02-25,2018,02,25,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,PFUブルーキャッツ,岡山シーガルズ,寺廻太,加藤陽一,0,3,3,Lose,79,Away,157,62,4,39.5,20.67,1,0,0,0.0,7,2.33,76,2,5,24,8.9,62,26.0,16.0,54.8
129,51,5,39.5,17.00,1,0,0,0.0,5,1.67,73,4,1,24,13.4,50,21.0,11.0,53.0,663,2018-02-25,2018,02,25,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,フォレストリーヴズ熊本,大野石油広島オイラーズ,中島裕二,和多桃子,3,0,3,Win,70,Home,139,40,7,28.8,13.33,4,1,1,25.0,3,1.00,57,5,7,18,13.6,72,35.0,13.0,57.6
139,40,7,28.8,13.33,4,1,1,25.0,3,1.00,57,5,7,18,13.6,72,35.0,13.0,57.6,663,2018-02-25,2018,02,25,,コカ・コーラ ボトラーズジャパンスポーツパーク　県民体育館（鳥取県民体育館）,大野石油広島オイラーズ,フォレストリーヴズ熊本,原秀治,鈴木輝,0,3,3,Lose,70,Away,129,51,5,39.5,17.00,1,0,0,0.0,5,1.67,73,4,1,24,13.4,50,21.0,11.0,53.0
